32 FEP.DB
* 
	10	SCAN_DATA	0	14	35
*	Record	1s	RTAC_point_type	RTAC_address	RTAC_Number	RTAC IP	RTAC NAME	RTAC Abr	DNP Point Address	Name	DestinationKey
	963	1	1	8	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	964	1	1	9	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	965	1	1	10	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	966	1	1	11	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	967	1	1	12	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	968	1	1	13	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	969	1	1	14	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	970	1	1	15	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	971	1	1	16	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	972	1	1	17	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	973	1	1	18	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	974	1	1	19	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	975	1	1	20	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	976	1	1	21	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	977	1	1	22	39	172.18.3.81	Orange Park North	OP	21	"OP,6278S"	"01016006"
	978	1	1	23	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	979	1	1	24	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	980	1	1	25	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	981	1	1	26	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	982	1	1	27	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	983	1	1	28	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	984	1	1	29	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	985	1	1	30	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	986	1	1	31	39	172.18.3.81	Orange Park North	OP	30	"OP,M6283"	"01016006"
	987	1	1	32	39	172.18.3.81	Orange Park North	OP	31	"OP,T1F1AC"	"01016006"
	988	1	1	33	39	172.18.3.81	Orange Park North	OP	32	"OP,T1F2AC"	"01016006"
	989	1	1	34	39	172.18.3.81	Orange Park North	OP	33	"OP,TX1NHI"	"01016006"
	990	1	1	35	39	172.18.3.81	Orange Park North	OP	34	"OP,TX1NLO"	"01016006"
	991	1	1	36	39	172.18.3.81	Orange Park North	OP	35	"OP,T1NCLO"	"01016006"
	992	1	1	37	39	172.18.3.81	Orange Park North	OP	36	"OP,T1PR"	"01016006"
	993	1	1	38	39	172.18.3.81	Orange Park North	OP	37	"OP,T1SP"	"01016006"
	994	1	1	39	39	172.18.3.81	Orange Park North	OP	38	"OP,TX1LO"	"01016006"
	995	1	1	40	39	172.18.3.81	Orange Park North	OP	39	"OP,TX1CLO"	"01016006"
	996	1	1	41	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	997	1	1	42	39	172.18.3.81	Orange Park North	OP	41	"OP,LTC1LO"	"01016006"
	998	1	1	43	39	172.18.3.81	Orange Park North	OP	42	"OP,TC1PWR"	"01016006"
	999	1	1	44	39	172.18.3.81	Orange Park North	OP	43	"OP,TCP1"	"01016006"
	1000	1	1	45	39	172.18.3.81	Orange Park North	OP	44	"OP,LTCMT1"	"01016006"
	1001	1	1	46	39	172.18.3.81	Orange Park North	OP	45	"OP,TCPR1"	"01016006"
	1002	1	1	47	39	172.18.3.81	Orange Park North	OP	46	"OP,86X1"	"01016006"
	1003	1	1	48	39	172.18.3.81	Orange Park North	OP	47	"OP,T1FAN1"	"01016006"
	1004	1	1	49	39	172.18.3.81	Orange Park North	OP	48	"OP,T1FAN2"	"01016006"
	1005	1	1	50	39	172.18.3.81	Orange Park North	OP	49	"OP,TX1TOT"	"01016006"
	1006	1	1	51	39	172.18.3.81	Orange Park North	OP	50	"OP,TX1HS"	"01016006"
	1007	1	1	52	39	172.18.3.81	Orange Park North	OP	51	"OP,TX1LR"	"01016006"
	1008	1	1	53	39	172.18.3.81	Orange Park North	OP	52	"OP,TX1K1"	"01016006"
	1009	1	1	54	39	172.18.3.81	Orange Park North	OP	53	"OP,TX1K2"	"01016006"
	1010	1	1	55	39	172.18.3.81	Orange Park North	OP	54	"OP,TCA1"	"01016006"
	1011	1	1	56	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1012	1	1	57	39	172.18.3.81	Orange Park North	OP	56	"OP,T1HIAL"	"01016006"
	1013	1	1	58	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1014	1	1	59	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1015	1	1	60	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1016	1	1	61	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1017	1	1	62	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1018	1	1	63	39	172.18.3.81	Orange Park North	OP	62	"OP,2X12"	"01016006"
	1019	1	1	64	39	172.18.3.81	Orange Park North	OP	63	"OP,2M14"	"01016006"
	1020	1	1	65	39	172.18.3.81	Orange Park North	OP	64	"OP,2L11"	"01016006"
	1021	1	1	66	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1022	1	1	67	39	172.18.3.81	Orange Park North	OP	66	"OP,1"	"01016006"
	1023	1	1	68	39	172.18.3.81	Orange Park North	OP	67	"OP,1R"	"01016006"
	1024	1	1	69	39	172.18.3.81	Orange Park North	OP	68	"OP,1GT"	"01016006"
	1025	1	1	70	39	172.18.3.81	Orange Park North	OP	69	"OP,1LR"	"01016006"
	1026	1	1	71	39	172.18.3.81	Orange Park North	OP	70	"OP,1UF"	"01016006"
	1027	1	1	72	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1028	1	1	73	39	172.18.3.81	Orange Park North	OP	72	"OP,1HL"	"01016006"
	1029	1	1	74	39	172.18.3.81	Orange Park North	OP	73	"OP,1POT"	"01016006"
	1030	1	1	75	39	172.18.3.81	Orange Park North	OP	74	"OP,79LO1"	"01016006"
	1031	1	1	76	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1032	1	1	77	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1033	1	1	78	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1034	1	1	79	39	172.18.3.81	Orange Park North	OP	78	"OP,2"	"01016006"
	1035	1	1	80	39	172.18.3.81	Orange Park North	OP	79	"OP,2R"	"01016006"
	1036	1	1	81	39	172.18.3.81	Orange Park North	OP	80	"OP,2GT"	"01016006"
	1037	1	1	82	39	172.18.3.81	Orange Park North	OP	81	"OP,2LR"	"01016006"
	1038	1	1	83	39	172.18.3.81	Orange Park North	OP	82	"OP,2UF"	"01016006"
	1039	1	1	84	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1040	1	1	85	39	172.18.3.81	Orange Park North	OP	84	"OP,2HL"	"01016006"
	1041	1	1	86	39	172.18.3.81	Orange Park North	OP	85	"OP,2POT"	"01016006"
	1042	1	1	87	39	172.18.3.81	Orange Park North	OP	86	"OP,79LO2"	"01016006"
	1043	1	1	88	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1044	1	1	89	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1045	1	1	90	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1046	1	1	91	39	172.18.3.81	Orange Park North	OP	90	"OP,3"	"01016006"
	1047	1	1	92	39	172.18.3.81	Orange Park North	OP	91	"OP,3R"	"01016006"
	1048	1	1	93	39	172.18.3.81	Orange Park North	OP	92	"OP,3GT"	"01016006"
	1049	1	1	94	39	172.18.3.81	Orange Park North	OP	93	"OP,3LR"	"01016006"
	1050	1	1	95	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1051	1	1	96	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1052	1	1	97	39	172.18.3.81	Orange Park North	OP	96	"OP,3HL"	"01016006"
	1053	1	1	98	39	172.18.3.81	Orange Park North	OP	97	"OP,3POT"	"01016006"
	1054	1	1	99	39	172.18.3.81	Orange Park North	OP	98	"OP,79LO3"	"01016006"
	1055	1	1	100	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1056	1	1	101	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1057	1	1	102	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1058	1	1	103	39	172.18.3.81	Orange Park North	OP	102	"OP,4"	"01016006"
	1059	1	1	104	39	172.18.3.81	Orange Park North	OP	103	"OP,4R"	"01016006"
	1060	1	1	105	39	172.18.3.81	Orange Park North	OP	104	"OP,4GT"	"01016006"
	1061	1	1	106	39	172.18.3.81	Orange Park North	OP	105	"OP,4LR"	"01016006"
	1062	1	1	107	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1063	1	1	108	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1064	1	1	109	39	172.18.3.81	Orange Park North	OP	108	"OP,4HL"	"01016006"
	1065	1	1	110	39	172.18.3.81	Orange Park North	OP	109	"OP,4POT"	"01016006"
	1066	1	1	111	39	172.18.3.81	Orange Park North	OP	110	"OP,79LO4"	"01016006"
	1067	1	1	112	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1068	1	1	113	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1069	1	1	114	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1070	1	1	115	39	172.18.3.81	Orange Park North	OP	114	"OP,35C101"	"01016006"
	1071	1	1	116	39	172.18.3.81	Orange Park North	OP	115	"OP,35C102"	"01016006"
	1072	1	1	117	39	172.18.3.81	Orange Park North	OP	116	"OP,35C103"	"01016006"
	1073	1	1	118	39	172.18.3.81	Orange Park North	OP	117	"OP,35C104"	"01016006"
	1074	1	1	119	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1075	1	1	120	39	172.18.3.81	Orange Park North	OP	119	"OP,35C106"	"01016006"
	1076	1	1	121	39	172.18.3.81	Orange Park North	OP	120	"OP,35C107"	"01016006"
	1077	1	1	122	39	172.18.3.81	Orange Park North	OP	121	"OP,MET1CP"	"01016006"
	1078	1	1	123	39	172.18.3.81	Orange Park North	OP	122	"OP,35C109"	"01016006"
	1079	1	1	124	39	172.18.3.81	Orange Park North	OP	123	"OP,35C110"	"01016006"
	1080	1	1	125	39	172.18.3.81	Orange Park North	OP	124	"OP,35C111"	"01016006"
	1081	1	1	126	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1082	1	1	127	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1083	1	1	128	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1084	1	1	129	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1085	1	1	130	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1086	1	1	131	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1087	1	1	132	39	172.18.3.81	Orange Park North	OP	131	"OP,35C118"	"01016006"
	1088	1	1	133	39	172.18.3.81	Orange Park North	OP	132	"OP,35C119"	"01016006"
	1089	1	1	134	39	172.18.3.81	Orange Park North	OP	133	"OP,35C120"	"01016006"
	1090	1	1	135	39	172.18.3.81	Orange Park North	OP	134	"OP,35C121"	"01016006"
	1091	1	1	136	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1092	1	1	137	39	172.18.3.81	Orange Park North	OP	136	"OP,35C123"	"01016006"
	1093	1	1	138	39	172.18.3.81	Orange Park North	OP	137	"OP,35C124"	"01016006"
	1094	1	1	139	39	172.18.3.81	Orange Park North	OP	138	"OP,35C125"	"01016006"
	1095	1	1	140	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1096	1	1	141	39	172.18.3.81	Orange Park North	OP	140	"OP,35C127"	"01016006"
	1097	1	1	142	39	172.18.3.81	Orange Park North	OP	141	"OP,35C128"	"01016006"
	1098	1	1	143	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1099	1	1	144	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1100	1	1	145	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1101	1	1	146	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1102	1	1	147	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1103	1	1	148	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1104	1	1	149	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1105	1	1	150	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1106	1	1	151	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1107	1	1	152	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1108	1	1	153	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1109	1	1	154	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1110	1	1	155	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1111	1	1	156	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1112	1	1	157	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1113	1	1	158	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1114	1	1	159	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1115	1	1	160	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1116	1	1	161	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1117	1	1	162	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1118	1	1	163	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1119	1	1	164	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1120	1	1	165	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1121	1	1	166	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1122	1	1	167	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1123	1	1	168	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1124	1	1	169	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1125	1	1	170	39	172.18.3.81	Orange Park North	OP	169	"OP,35T2SC"	"01016006"
	1126	1	1	171	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1127	1	1	172	39	172.18.3.81	Orange Park North	OP	171	"OP,387SC1"	"01016006"
	1128	1	1	173	39	172.18.3.81	Orange Park North	OP	172	"OP,501SC1"	"01016006"
	1129	1	1	174	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1130	1	1	175	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1131	1	1	176	39	172.18.3.81	Orange Park North	OP	175	"OP,21T1SC"	"01016006"
	1132	1	1	177	39	172.18.3.81	Orange Park North	OP	176	"OP,MET1SC"	"01016006"
	1133	1	1	178	39	172.18.3.81	Orange Park North	OP	177	"OP,2407SC"	"01016006"
	1134	1	1	179	39	172.18.3.81	Orange Park North	OP	178	"OP,25SC1"	"01016006"
	1135	1	1	180	39	172.18.3.81	Orange Park North	OP	179	"OP,25SC5"	"01016006"
	1136	1	1	181	39	172.18.3.81	Orange Park North	OP	180	"OP,25SC8"	"01016006"
	1137	1	1	182	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1138	1	1	183	39	172.18.3.81	Orange Park North	OP	182	"OP,25SC11"	"01016006"
	1139	1	1	184	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1140	1	1	185	39	172.18.3.81	Orange Park North	OP	184	"OP,24T1SC"	"01016006"
	1141	1	1	186	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1142	1	1	187	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1143	1	1	188	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1144	1	1	189	39	172.18.3.81	Orange Park North	OP	188	"OP,351SC1"	"01016006"
	1145	1	1	190	39	172.18.3.81	Orange Park North	OP	189	"OP,351SC2"	"01016006"
	1146	1	1	191	39	172.18.3.81	Orange Park North	OP	190	"OP,351SC3"	"01016006"
	1147	1	1	192	39	172.18.3.81	Orange Park North	OP	191	"OP,351SC4"	"01016006"
	1148	1	1	193	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1149	1	1	194	39	172.18.3.81	Orange Park North	OP	193	"OP,LRS"	"01016006"
	1150	1	1	195	39	172.18.3.81	Orange Park North	OP	194	"OP,TX1DRD"	"01016006"
	1151	1	1	196	39	172.18.3.81	Orange Park North	OP	195	"OP,86T1"	"01016006"
	1152	1	1	197	39	172.18.3.81	Orange Park North	OP	196	"OP,86TCM1"	"01016006"
	1153	1	1	198	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1154	1	1	199	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1155	1	1	200	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1156	1	1	201	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1157	1	1	202	39	172.18.3.81	Orange Park North	OP	201	"OP,94TCM1"	"01016006"
	1158	1	1	203	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1159	1	1	204	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1160	1	1	205	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1161	1	1	206	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1162	1	1	207	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1163	1	1	208	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1164	1	1	209	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1165	1	1	210	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1166	1	1	211	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1167	1	1	212	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1168	1	1	213	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1169	1	1	214	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1170	1	1	215	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1171	1	1	216	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1172	1	1	217	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1173	1	1	218	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1174	1	1	219	39	172.18.3.81	Orange Park North	OP	218	"OP,BATTDC"	"01016006"
	1175	1	1	220	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1176	1	1	221	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1177	1	1	222	39	172.18.3.81	Orange Park North	OP	221	"OP,S629"	"01016006"
	1178	1	1	223	39	172.18.3.81	Orange Park North	OP	222	"OP,S629_1"	"01016006"
	1179	1	1	224	39	172.18.3.81	Orange Park North	OP	223	"OP,S629AL"	"01016006"
	1180	1	1	225	39	172.18.3.81	Orange Park North	OP	224	"OP,S635AL"	"01016006"
	1181	1	1	226	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1182	1	1	227	39	172.18.3.81	Orange Park North	OP	226	"OP,S635"	"01016006"
	1183	1	1	228	39	172.18.3.81	Orange Park North	OP	227	"OP,S635_1"	"01016006"
	1184	1	1	229	39	172.18.3.81	Orange Park North	OP	228	"OP,S635DC"	"01016006"
	1185	1	1	230	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1186	1	1	231	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1187	1	1	232	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1188	1	1	233	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1189	1	1	234	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1190	1	1	235	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1191	1	1	236	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1192	1	1	237	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1193	1	1	238	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1194	1	1	239	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1195	1	1	240	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1196	1	1	241	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1197	1	1	242	39	172.18.3.81	Orange Park North	OP	241	"OP,MSB"	"01016006"
	1198	1	4	22	39	172.18.3.81	Orange Park North	OP	21	"OP,LTC1"	"01016006"
	1199	1	4	23	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1200	1	4	24	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1201	1	4	25	39	172.18.3.81	Orange Park North	OP	24	"OP,RAV1"	"01016006"
	1202	1	4	26	39	172.18.3.81	Orange Park North	OP	25	"OP,RBV1"	"01016006"
	1203	1	4	27	39	172.18.3.81	Orange Park North	OP	26	"OP,RCV1"	"01016006"
	1204	1	4	28	39	172.18.3.81	Orange Park North	OP	27	"OP,TX1A"	"01016006"
	1205	1	4	29	39	172.18.3.81	Orange Park North	OP	28	"OP,TX1B"	"01016006"
	1206	1	4	30	39	172.18.3.81	Orange Park North	OP	29	"OP,TX1C"	"01016006"
	1207	1	4	31	39	172.18.3.81	Orange Park North	OP	30	"OP,KVA1M"	"01016006"
	1208	1	4	32	39	172.18.3.81	Orange Park North	OP	31	"OP,TX1W"	"01016006"
	1209	1	4	33	39	172.18.3.81	Orange Park North	OP	32	"OP,MV1-"	"01016006"
	1210	1	4	34	39	172.18.3.81	Orange Park North	OP	33	"OP,MV1"	"01016006"
	1211	1	4	35	39	172.18.3.81	Orange Park North	OP	34	"OP,PF1M"	"01016006"
	1212	1	4	36	39	172.18.3.81	Orange Park North	OP	35	"OP,TX1FRQ"	"01016006"
	1213	1	4	37	39	172.18.3.81	Orange Park North	OP	36	"OP,KWPHR1"	"01016006"
	1214	1	4	38	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1215	1	4	39	39	172.18.3.81	Orange Park North	OP	38	"OP,T1HST1"	"01016006"
	1216	1	4	40	39	172.18.3.81	Orange Park North	OP	39	"OP,T1HST2"	"01016006"
	1217	1	4	41	39	172.18.3.81	Orange Park North	OP	40	"OP,T1HST3"	"01016006"
	1218	1	4	42	39	172.18.3.81	Orange Park North	OP	41	"OP,TX1TMP"	"01016006"
	1219	1	4	43	39	172.18.3.81	Orange Park North	OP	42	"OP,TC1TMP"	"01016006"
	1220	1	4	44	39	172.18.3.81	Orange Park North	OP	43	"OP,TX1ABT"	"01016006"
	1221	1	4	45	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1222	1	4	46	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1223	1	4	47	39	172.18.3.81	Orange Park North	OP	46	"OP,1A"	"01016006"
	1224	1	4	48	39	172.18.3.81	Orange Park North	OP	47	"OP,1B"	"01016006"
	1225	1	4	49	39	172.18.3.81	Orange Park North	OP	48	"OP,1C"	"01016006"
	1226	1	4	50	39	172.18.3.81	Orange Park North	OP	49	"OP,1KW"	"01016006"
	1227	1	4	51	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1228	1	4	52	39	172.18.3.81	Orange Park North	OP	51	"OP,1PF"	"01016006"
	1229	1	4	53	39	172.18.3.81	Orange Park North	OP	52	"OP,2A"	"01016006"
	1230	1	4	54	39	172.18.3.81	Orange Park North	OP	53	"OP,2B"	"01016006"
	1231	1	4	55	39	172.18.3.81	Orange Park North	OP	54	"OP,2C"	"01016006"
	1232	1	4	56	39	172.18.3.81	Orange Park North	OP	55	"OP,2KW"	"01016006"
	1233	1	4	57	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1234	1	4	58	39	172.18.3.81	Orange Park North	OP	57	"OP,2PF"	"01016006"
	1235	1	4	59	39	172.18.3.81	Orange Park North	OP	58	"OP,3A"	"01016006"
	1236	1	4	60	39	172.18.3.81	Orange Park North	OP	59	"OP,3B"	"01016006"
	1237	1	4	61	39	172.18.3.81	Orange Park North	OP	60	"OP,3C"	"01016006"
	1238	1	4	62	39	172.18.3.81	Orange Park North	OP	61	"OP,3KW"	"01016006"
	1239	1	4	63	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1240	1	4	64	39	172.18.3.81	Orange Park North	OP	63	"OP,3PF"	"01016006"
	1241	1	4	65	39	172.18.3.81	Orange Park North	OP	64	"OP,4A"	"01016006"
	1242	1	4	66	39	172.18.3.81	Orange Park North	OP	65	"OP,4B"	"01016006"
	1243	1	4	67	39	172.18.3.81	Orange Park North	OP	66	"OP,4C"	"01016006"
	1244	1	4	68	39	172.18.3.81	Orange Park North	OP	67	"OP,4KW"	"01016006"
	1245	1	4	69	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	1246	1	4	70	39	172.18.3.81	Orange Park North	OP	69	"OP,4PF"	"01016006"
	1247	1	4	71	39	172.18.3.81	Orange Park North	OP	70	"OP,DCV"	"01016006"
	1248	1	1	2	40	172.18.3.82	Orange Park North	OP	1	"OP,6280LP"	"03016009"
	1249	1	1	3	40	172.18.3.82	Orange Park North	OP	2	"OP,6280LG"	"03016009"
	1250	1	1	4	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1251	1	1	5	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1252	1	1	6	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1253	1	1	7	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1254	1	1	8	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1255	1	1	9	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1256	1	1	10	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1257	1	1	11	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1258	1	1	12	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1259	1	1	13	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1260	1	1	14	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1261	1	1	15	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1262	1	1	16	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1263	1	1	17	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1264	1	1	18	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1265	1	1	19	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1266	1	1	20	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1267	1	1	21	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1268	1	1	22	40	172.18.3.82	Orange Park North	OP	21	"OP,6282S"	"03016009"
	1269	1	1	23	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1270	1	1	24	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1271	1	1	25	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1272	1	1	26	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1273	1	1	27	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
