Key,name,pDeviceInstance,record
"""03005001""",W543A,3249,1
"""03005002""",W543B,3250,2
"""03005003""",W543C,3251,3
"""03008001""",WNDSPD,3252,4
"""04038001""",RC,3253,5
"""04038002""",KV1AVG,3254,6
"""03017001""",P2,3255,7
"""04023001""",4TOT,3256,8
"""04045001""",RC,3253,9
"""04041001""",1TOT,3257,10
"""03015001""",P1,3258,11
"""03015002""",TX1W,3259,12
"""03015003""",MV1,3260,13
"""03015004""",TX1B,3261,14
"""03015005""",TX1C,3262,15
"""03015006""",TX1A,3263,16
"""03015007""",AV1,3264,17
"""03015008""",BV1,3265,18
"""03015009""",CV1,3266,19
"""03047001""",P,3267,20
"""03060001""",2PF,3268,21
"""04045002""",SOEPT,3269,22
"""03012001""",RAV1,3270,23
"""03012002""",RBV1,3271,24
"""03012003""",RCV1,3272,25
"""03012004""",TX1A,3263,26
"""03012005""",TX1B,3261,27
"""03012006""",TX1C,3262,28
"""03012007""",TX1W,3259,29
"""03012008""",PF1M,3273,30
"""03012009""",TX1FRQ,3274,31
"""03012010""",KVA1M,3275,32
"""03012011""",MV1,3260,33
"""03012012""",MV1-,3276,34
"""03012013""",DCV,3277,35
"""03012014""",1A,3278,36
"""03012015""",1B,3279,37
"""03012016""",1C,3280,38
"""03012017""",2A,3281,39
"""03012018""",2B,3282,40
"""03012019""",2C,3283,41
"""03012020""",3A,3284,42
"""03012021""",3B,3285,43
"""03012022""",3C,3286,44
"""03012023""",LTC1,3287,45
"""04012001""",CALI,3288,46
"""04012002""",CDY,3289,47
"""04012003""",CHR,3290,48
"""04012004""",CMT,3291,49
"""04012005""",MUL,3292,50
"""03012024""",P1,3258,51
"""04012006""",PDY,3293,52
"""04012007""",PFAVG,3294,53
"""04012008""",PHR,3295,54
"""04012009""",PMT,3296,55
"""04012010""",SOEPT,3269,56
"""04012011""",STAGE,3297,57
"""03001001""",TX1TMP,3298,58
"""03021001""",2KW,3299,59
"""03031001""",RBV2,3300,60
"""03015010""",KWPHR1,3301,61
"""03052001""",6144W,3302,62
"""03064001""",KWPHR1,3301,63
"""03039001""",KWPHR1,3301,64
"""03032001""",KWPHR1,3301,65
"""03021002""",2C,3283,66
"""03011001""",T2HST2,3303,67
"""03011002""",TX2ABT,3304,68
"""03023001""",W6205B,3305,69
"""04036001""",STAGE2,3306,70
"""04067001""",RBTAP2,3307,71
"""03011003""",5A,3308,72
"""03011004""",5B,3309,73
"""03011005""",5C,3310,74
"""04031001""",CALI2,3311,75
"""04033001""",2TOT,3312,76
"""04033002""",3TOT,3313,77
"""03033001""",AV1,3264,78
"""03033002""",BV1,3265,79
"""03033003""",CV1,3266,80
"""03011006""",4KW,3314,81
"""03025001""",RATAP,3315,82
"""03011007""",3A,3284,83
"""03011008""",3B,3285,84
"""03011009""",4A,3316,85
"""03011010""",4B,3317,86
"""03011011""",4C,3318,87
"""04016001""",HRTBT4,3319,88
"""04016002""",RC,3253,89
"""03017002""",RAV1,3270,90
"""03017003""",RBV1,3271,91
"""03017004""",RCV1,3272,92
"""03017005""",TX1A,3263,93
"""03017006""",TX1B,3261,94
"""03017007""",TX1C,3262,95
"""03017008""",TX1W,3259,96
"""03031002""",RCV2,3320,97
"""04017001""",PMT2,3321,98
"""04017002""",CMTT,3322,99
"""03017009""",LTC1,3287,100
"""03017010""",1A,3278,101
"""03017011""",1B,3279,102
"""03017012""",1C,3280,103
"""03017013""",2A,3281,104
"""03017014""",2B,3282,105
"""03017015""",2C,3283,106
"""03017016""",3A,3284,107
"""03017017""",3B,3285,108
"""03017018""",3C,3286,109
"""03017019""",DCV,3277,110
"""03017020""",RAV2,3323,111
"""03017021""",RBV2,3300,112
"""03017022""",RCV2,3320,113
"""03017023""",TX2A,3324,114
"""03017024""",TX2B,3325,115
"""03017025""",TX2C,3326,116
"""03017026""",TX2W,3327,117
"""03008002""",2C,3283,118
"""03042001""",PF1M,3273,119
"""04053001""",SEMPK,3328,120
"""03011012""",TX1W,3259,121
"""03038001""",T,3329,122
"""03033004""",RCTAP1,3330,123
"""03070001""",TX2FRQ,3331,124
"""03045001""",LTC1,3287,125
"""04027001""",CHRT,3332,126
"""04023002""",TUW,3333,127
"""03011013""",RBV2,3300,128
"""03011014""",RCV2,3320,129
"""03011015""",TX2A,3324,130
"""04011001""",WT,3334,131
"""04037001""",W,3335,132
"""04017003""",PHRT,3336,133
"""03011016""",MV1,3260,134
"""03011017""",2A,3281,135
"""03011018""",2B,3282,136
"""03011019""",2C,3283,137
"""03007001""",6W55MV,3337,138
"""03039002""",4KW,3314,139
"""04048001""",PEAK,3338,140
"""04053002""",PEAK,3338,141
"""04040001""",SOEPT,3269,142
"""04012012""",KVAAVG,3339,143
"""03043001""",P1,3258,144
"""03073001""",DCV,3277,145
"""04058001""",MOBTXW,3340,146
"""03019001""",T1HST1,3341,147
"""03038002""",WNDSPD,3252,148
"""99055001""",PF,3342,149
"""03019002""",T1HST2,3343,150
"""03023002""",KVA2M,3344,151
"""04038003""",CALI1,3345,152
"""04004001""",PDY,3293,153
"""04020001""",SOEPT,3269,154
"""04049001""",PT,3346,155
"""04056001""",CMT,3291,156
"""03056001""",1A,3278,157
"""04046001""",PDY,3293,158
"""04053003""",14MUL,3347,159
"""04007001""",PDYT,3348,160
"""03010001""",2PF,3268,161
"""04017004""",PT,3346,162
"""03031003""",P1,3258,163
"""03006001""",RAV1,3270,164
"""03010002""",LTC1,3287,165
"""03025002""",DCV,3277,166
"""03045002""",P1,3258,167
"""03008003""",FREQ,3349,168
"""03008004""",1PF,3350,169
"""03008005""",PFM,3351,170
"""03010003""",1PF,3350,171
"""03022001""",TX1W,3259,172
"""03022002""",2A,3281,173
"""03022003""",2B,3282,174
"""03022004""",2C,3283,175
"""04007002""",MUL2,3352,176
"""04007003""",6W57AV,3353,177
"""04028001""",PFAVG,3294,178
"""03008006""",2PF,3268,179
"""03022005""",3B,3285,180
"""03023003""",W6208C,3354,181
"""03046001""",AV,3355,182
"""03046002""",BV,3356,183
"""03046003""",CV,3357,184
"""03004001""",LTC,3358,185
"""03027001""",KWPHR1,3301,186
"""04067002""",CV,3357,187
"""03058001""",BT2MVA,3359,188
"""03058002""",BCT3MW,3360,189
"""03058003""",BCT3MV,3361,190
"""03058004""",126,3362,191
"""03058005""",127,3363,192
"""03058006""",125,3364,193
"""03058007""",132,3365,194
"""04023003""",1TOT,3257,195
"""04023004""",2TOT,3312,196
"""04023005""",3TOT,3313,197
"""03058008""",96,3366,198
"""03058009""",101,3367,199
"""04007004""",TX1W,3259,200
"""04023006""",CALI1,3345,201
"""03007002""",6W57C,3368,202
"""03007003""",6W57W,3369,203
"""03007004""",6W57MV,3370,204
"""03007005""",6W54A,3371,205
"""03007006""",6W54B,3372,206
"""03007007""",6W54C,3373,207
"""03007008""",6W54W,3374,208
"""03007009""",6W54MV,3375,209
"""03007010""",6W51A,3376,210
"""03007011""",6W51B,3377,211
"""03007012""",6W51C,3378,212
"""03007013""",6W51W,3379,213
"""03007014""",6W51MV,3380,214
"""04023007""",CALI2,3311,215
"""04023008""",CDY1,3381,216
"""04023009""",CDY2,3382,217
"""03007015""",6W57A,3383,218
"""03023004""",KVA1M,3275,219
"""04023010""",CALI,3288,220
"""04023011""",PDY,3293,221
"""04023012""",PHR,3295,222
"""03007016""",6W57B,3384,223
"""04023013""",CHR1,3385,224
"""03007017""",LTC1,3287,225
"""03007018""",LTC2,3386,226
"""03007019""",115NBP,3387,227
"""03007020""",115SBP,3388,228
"""03008007""",1A,3278,229
"""03008008""",1B,3279,230
"""03008009""",1C,3280,231
"""03004002""",DCV,3277,232
"""04020002""",CALI,3288,233
"""04020003""",CDY,3289,234
"""04020004""",CHR,3290,235
"""04020005""",CMT,3291,236
"""03058010""",BCT1MV,3389,237
"""03031004""",2PF,3268,238
"""03023005""",PF1M,3273,239
"""03033005""",1PF,3350,240
"""04067003""",PERCTA,3390,241
"""03058011""",120,3391,242
"""03058012""",118,3392,243
"""03004003""",TXB,3393,244
"""03004004""",TXA,3394,245
"""04036002""",1TOT,3257,246
"""04007005""",PMTT,3395,247
"""04036003""",3TOT,3313,248
"""04036004""",2TOT,3312,249
"""04067004""",TIMA,3396,250
"""03002001""",KWPHR1,3301,251
"""04053004""",SYSTO3,3397,252
"""04053005""",SECIPW,3398,253
"""04053006""",PT-BC,3399,254
"""03010004""",TX1A,3263,255
"""03010005""",TX1C,3262,256
"""03010006""",TX1B,3261,257
"""04012013""",POLERR,3400,258
"""99055002""",ALTEMP,3401,259
"""04060001""",REGAVG,3402,260
"""03058013""",BT3MVA,3403,261
"""03036001""",KWPHR2,3404,262
"""03003001""",4B,3317,263
"""03008010""",T,3329,264
"""03003002""",4C,3318,265
"""04064001""",SOEPT,3269,266
"""04037002""",MUL2,3352,267
"""03004005""",2A,3281,268
"""99055003""",KVA,3405,269
"""03004006""",3PF,3406,270
"""03009001""",P1,3258,271
"""03015011""",3A,3284,272
"""03051001""",6151CV,3407,273
"""03073002""",PF1M,3273,274
"""04029001""",SOEPT,3269,275
"""04023014""",5TOT,3408,276
"""04002001""",CALIT,3409,277
"""03060002""",4PF,3410,278
"""04048002""",RTHRES,3411,279
"""03023006""",RCV1,3272,280
"""03004007""",PFM,3351,281
"""04067005""",RBV2,3300,282
"""03038003""",T2HST2,3303,283
"""03023007""",6208PF,3412,284
"""03001002""",T2HST2,3303,285
"""04067006""",TX1C,3262,286
"""03008011""",LTC,3358,287
"""03008012""",1KW,3413,288
"""04073001""",SOEPT,3269,289
"""03043002""",AV1,3264,290
"""03043003""",BV1,3265,291
"""03043004""",CV1,3266,292
"""03043005""",TX1A,3263,293
"""03070002""",PF2M,3414,294
"""03033006""",MV1-,3276,295
"""99063001""",RC,3253,296
"""99063002""",HRTBT8,3415,297
"""03060003""",KVAM,3416,298
"""03019003""",T1HST3,3417,299
"""03058014""",69,3418,300
"""03058015""",70,3419,301
"""03058016""",72,3420,302
"""03058017""",75,3421,303
"""03058018""",76,3422,304
"""03058019""",77,3423,305
"""03058020""",81,3424,306
"""03058021""",82,3425,307
"""03058022""",84,3426,308
"""03058023""",87,3427,309
"""03058024""",89,3428,310
"""03058025""",105,3429,311
"""03046004""",RBV,3430,312
"""04058002""",230WAT,3431,313
"""03023008""",P1,3258,314
"""04046002""",KVAAVG,3339,315
"""03064002""",PF1M,3273,316
"""04004002""",STAGE,3297,317
"""03060004""",FREQ,3349,318
"""03021003""",TX1FRQ,3274,319
"""03038004""",TX1C,3262,320
"""04046003""",PMT,3296,321
"""04046004""",MUL,3292,322
"""99063003""",PERCT,3432,323
"""99063004""",TIM,3433,324
"""03016001""",TC2TMP,3434,325
"""03016002""",KWPHR2,3404,326
"""03019004""",TX3A,3435,327
"""04067007""",LCTX1W,3436,328
"""03045003""",RAV1,3270,329
"""03045004""",P2,3255,330
"""03045005""",RBV1,3271,331
"""03045006""",RCV1,3272,332
"""03045007""",TX1A,3263,333
"""03045008""",TX1B,3261,334
"""03045009""",TX1C,3262,335
"""04029002""",RC,3253,336
"""04010001""",RC,3253,337
"""04029003""",HRTB12,3437,338
"""04010002""",HRTB13,3438,339
"""04059001""",SOEPT,3269,340
"""03045010""",KVA1M,3275,341
"""03045011""",TX1W,3259,342
"""04067008""",STAGE1,3439,343
"""04067009""",STAGE2,3306,344
"""03015012""",3B,3285,345
"""04067010""",LCTX1A,3440,346
"""04067011""",LCTX1B,3441,347
"""04067012""",LCTX1C,3442,348
"""03051002""",6160MV,3443,349
"""03051003""",6160PF,3444,350
"""03051004""",6164W,3445,351
"""04067013""",LCTX2B,3446,352
"""04067014""",LCTX2C,3447,353
"""04038004""",P,3267,354
"""03015013""",3C,3286,355
"""03045012""",MV1,3260,356
"""03015014""",4A,3316,357
"""04067015""",LCMV2,3448,358
"""04028002""",SOEPT,3269,359
"""04028003""",CALI,3288,360
"""04067016""",RAV1,3270,361
"""04067017""",RBV12,3449,362
"""04067018""",RCV12,3450,363
"""03045013""",MV1-,3276,364
"""04067019""",LCMV1,3451,365
"""04016003""",STPCON,3452,366
"""04053007""",ADD3,3453,367
"""03058026""",135,3454,368
"""03058027""",136,3455,369
"""04051001""",CALI,3288,370
"""04051002""",CDY,3289,371
"""04051003""",CHR,3290,372
"""03051005""",P,3267,373
"""04067020""",W,3335,374
"""03023009""",6205MV,3456,375
"""04007006""",6W56CW,3457,376
"""04007007""",6W57CW,3458,377
"""04007008""",CMT3,3459,378
"""03006002""",T1HST1,3341,379
"""03011020""",TX2TMP,3460,380
"""03023010""",W655B,3461,381
"""03023011""",W655CV,3462,382
"""04067021""",MV,3463,383
"""03021004""",TX1A,3263,384
"""03021005""",TX1B,3261,385
"""03021006""",TX1C,3262,386
"""03073003""",TX1W,3259,387
"""03073004""",MV1,3260,388
"""03074001""",AV1,3264,389
"""03074002""",BV1,3265,390
"""03074003""",CV1,3266,391
"""03073005""",RAV1,3270,392
"""03073006""",RBV1,3271,393
"""03073007""",RCV1,3272,394
"""03070003""",KWPHR1,3301,395
"""03038005""",TX1W,3259,396
"""04053008""",SYAVG2,3464,397
"""04053009""",1ADD,3465,398
"""03023012""",TX1A,3263,399
"""03004008""",FREQ,3349,400
"""03058028""",93,3466,401
"""04017005""",PDY1,3467,402
"""03004009""",2B,3282,403
"""03004010""",2PF,3268,404
"""03046005""",1C,3280,405
"""04067022""",SECIPT,3468,406
"""04067023""",PT2,3469,407
"""04051004""",PT,3346,408
"""03037001""",DCV,3277,409
"""03037002""",W639B,3470,410
"""03037003""",W639C,3471,411
"""03037004""",AV,3355,412
"""03037005""",BV,3356,413
"""03037006""",CV,3357,414
"""04023015""",STAGE1,3439,415
"""03006003""",RBV1,3271,416
"""03025003""",4KW,3314,417
"""03038006""",WNDDIR,3472,418
"""03032002""",LTC2,3386,419
"""04038005""",CMT2,3473,420
"""04069001""",STAGE1,3439,421
"""04069002""",STAGE2,3306,422
"""04038006""",PMT2,3321,423
"""04038007""",PMT1,3474,424
"""04069003""",WT,3334,425
"""04069004""",KV1AVG,3254,426
"""04069005""",PF1AVG,3475,427
"""04007009""",PDY1,3467,428
"""04040002""",1TOT,3257,429
"""04040003""",2TOT,3312,430
"""04040004""",3TOT,3313,431
"""04040005""",CALI,3288,432
"""04040006""",CDY,3289,433
"""04040007""",CHR,3290,434
"""04040008""",CMT,3291,435
"""04040009""",MUL,3292,436
"""04040010""",PDY,3293,437
"""04040011""",PFAVG,3294,438
"""03023013""",W655W,3476,439
"""04040012""",PHR,3295,440
"""04040013""",PMT,3296,441
"""04040014""",PT,3346,442
"""04040015""",STAGE,3297,443
"""04040016""",KVAAVG,3339,444
"""03040001""",1A,3278,445
"""03008013""",2KW,3299,446
"""04008001""",PFAVG,3294,447
"""04008002""",PHR,3295,448
"""04008003""",PMT,3296,449
"""03028001""",TXA,3394,450
"""03008014""",WNDDIR,3472,451
"""04008004""",KVAAVG,3339,452
"""03008015""",W,3335,453
"""03008016""",TXC,3477,454
"""03008017""",MV,3463,455
"""03064003""",TX1FRQ,3274,456
"""03064004""",KVA1M,3275,457
"""03064005""",MV1,3260,458
"""03064006""",MV1-,3276,459
"""03008018""",2B,3282,460
"""03008019""",P2,3255,461
"""04039001""",MUL,3292,462
"""03008020""",RBV,3430,463
"""03008021""",MV-,3478,464
"""03008022""",RAV,3479,465
"""03008023""",KVAM,3416,466
"""03008024""",RCV,3480,467
"""03008025""",DCV,3277,468
"""04007010""",6W54AV,3481,469
"""04029004""",CALI,3288,470
"""04029005""",CDY,3289,471
"""04029006""",CHR,3290,472
"""04029007""",CMT,3291,473
"""04029008""",MUL,3292,474
"""04029009""",PDY,3293,475
"""04028004""",CHR,3290,476
"""04028005""",MUL,3292,477
"""04028006""",PHR,3295,478
"""04065001""",266C,3482,479
"""04003001""",SOEPT,3269,480
"""04008005""",STAGE,3297,481
"""04007011""",T3WTOT,3483,482
"""99063005""",BCH,3484,483
"""03074004""",P2,3255,484
"""04041002""",2TOT,3312,485
"""04053010""",FPC115,3485,486
"""03070004""",KWPHR2,3404,487
"""04016004""",CCMT,3486,488
"""04023016""",CMT1,3487,489
"""04023017""",PMT1,3474,490
"""03023014""",RAV1,3270,491
"""03060005""",P,3267,492
"""04023018""",WT,3334,493
"""03036002""",PF2M,3414,494
"""04036005""",SOEPT,3269,495
"""04007012""",CMTT,3322,496
"""03058029""",116,3488,497
"""04007013""",CDYT,3489,498
"""04016005""",SCALER,3490,499
"""03040002""",2A,3281,500
"""03007021""",LTC4,3491,501
"""03023015""",5PF,3492,502
"""03023016""",4PF,3410,503
"""03058030""",68,3493,504
"""04007014""",CDY1,3381,505
"""04007015""",PHR1,3494,506
"""04007016""",CHRT,3332,507
"""03004011""",RCV,3480,508
"""04065002""",DVW,3495,509
"""04065003""",SBMVT,3496,510
"""03036003""",1A,3278,511
"""03036004""",2A,3281,512
"""03036005""",RAV2,3323,513
"""03046006""",TXC,3477,514
"""04002002""",1TOT,3257,515
"""03056002""",1B,3279,516
"""03056003""",1C,3280,517
"""03056004""",2A,3281,518
"""03056005""",2B,3282,519
"""03056006""",2C,3283,520
"""03056007""",3A,3284,521
"""03020001""",AV1,3264,522
"""04002003""",2TOT,3312,523
"""04056002""",KVAAVG,3339,524
"""03060006""",PFM,3351,525
"""99055004""",GENMOD,3497,526
"""99055005""",NOTIFY,3498,527
"""03023017""",6205PF,3499,528
"""03060007""",RBV,3430,529
"""04056003""",WMAX,3500,530
"""04056004""",WMIN,3501,531
"""04056005""",PFAVG,3294,532
"""04060002""",STAGE,3297,533
"""04060003""",PMT,3296,534
"""04060004""",PDY,3293,535
"""04060005""",CMT,3291,536
"""03060008""",RAV,3479,537
"""03060009""",MV,3463,538
"""03014001""",PF1M,3273,539
"""03014002""",PF2M,3414,540
"""03014003""",PF3M,3502,541
"""03014004""",TX1FRQ,3274,542
"""03014005""",TX2FRQ,3331,543
"""03014006""",TX3FRQ,3503,544
"""03014007""",KVA1M,3275,545
"""03014008""",KVA2M,3344,546
"""04015001""",CALI,3288,547
"""04015002""",CDY,3289,548
"""04015003""",CHR,3290,549
"""03021007""",1KW,3413,550
"""03023018""",W655AV,3504,551
"""03011021""",T2HST3,3505,552
"""03023019""",W655BV,3506,553
"""03011022""",KWPHR1,3301,554
"""03023020""",W6205C,3507,555
"""03023021""",W6205A,3508,556
"""03001003""",KWPHR2,3404,557
"""03006004""",KWPHR1,3301,558
"""03052002""",6144MV,3509,559
"""03011023""",KWPHR2,3404,560
"""03024001""",MV,3463,561
"""03038007""",KWPHR1,3301,562
"""03036006""",6C,3510,563
"""04011002""",MUL2,3352,564
"""03031005""",5C,3310,565
"""03046007""",KVAM,3416,566
"""04031002""",4TOT,3256,567
"""03026001""",BV,3356,568
"""03026002""",CV,3357,569
"""03047002""",1A,3278,570
"""03023022""",3C,3286,571
"""03041001""",1B,3279,572
"""03041002""",3PF,3406,573
"""03004012""",TXC,3477,574
"""04065004""",BYW,3511,575
"""04065005""",SB230,3512,576
"""04036006""",PMT1,3474,577
"""03041003""",TX1W,3259,578
"""03001004""",7KW,3513,579
"""04014001""",PF1A,3514,580
"""04014002""",PF2A,3515,581
"""04014003""",PF3A,3516,582
"""04001001""",KVAT,3517,583
"""04019001""",PMTT,3395,584
"""04016006""",SOEPT,3269,585
"""03014009""",KVA3M,3518,586
"""03014010""",MV1,3260,587
"""03014011""",MV2,3519,588
"""03014012""",MV3,3520,589
"""03014013""",MV1-,3276,590
"""03014014""",MV2-,3521,591
"""03014015""",MV3-,3522,592
"""03019005""",PF1M,3273,593
"""04016007""",5AVA,3523,594
"""04016008""",5AVG,3524,595
"""03019006""",TX1FRQ,3274,596
"""03019007""",KVA1M,3275,597
"""03019008""",MV1,3260,598
"""03019009""",MV1-,3276,599
"""03019010""",PF2M,3414,600
"""03001005""",7PF,3525,601
"""04028007""",CDY,3289,602
"""04072001""",SOEPT,3269,603
"""03072001""",P,3267,604
"""03072002""",RAV1,3270,605
"""03072003""",RBV1,3271,606
"""03072004""",RCV1,3272,607
"""04074001""",SOEPT,3269,608
"""03072005""",TX1A,3263,609
"""04029010""",PHR,3295,610
"""04029011""",PMT,3296,611
"""04029012""",STAGE,3297,612
"""03029001""",P,3267,613
"""03029002""",RAV1,3270,614
"""03029003""",RBV1,3271,615
"""03029004""",RCV1,3272,616
"""03029005""",TX1A,3263,617
"""03029006""",TX1B,3261,618
"""04049002""",PDY1,3467,619
"""03029007""",TX1C,3262,620
"""03029008""",TX1W,3259,621
"""03029009""",PF1M,3273,622
"""03029010""",TX1FRQ,3274,623
"""04031003""",CHR1,3385,624
"""04041003""",3TOT,3313,625
"""04041004""",4TOT,3256,626
"""04041005""",CALI,3288,627
"""04041006""",CDY,3289,628
"""04041007""",CHR,3290,629
"""04041008""",CMT,3291,630
"""04041009""",MUL,3292,631
"""04041010""",PDY,3293,632
"""04041011""",PFAVG,3294,633
"""04041012""",PHR,3295,634
"""04041013""",PMT,3296,635
"""04041014""",SOEPT,3269,636
"""04041015""",STAGE,3297,637
"""04041016""",KVAAVG,3339,638
"""03041004""",P1,3258,639
"""03041005""",RAV1,3270,640
"""03041006""",RBV1,3271,641
"""03029011""",KVA1M,3275,642
"""03021008""",3KW,3526,643
"""03021009""",1C,3280,644
"""03021010""",2A,3281,645
"""03021011""",2B,3282,646
"""03021012""",MV1-,3276,647
"""03001006""",T1HST3,3417,648
"""04067024""",T1HST2,3343,649
"""04067025""",T1HST3,3417,650
"""03001007""",TC1TMP,3527,651
"""03021013""",1A,3278,652
"""03021014""",1B,3279,653
"""03021015""",RAV1,3270,654
"""03021016""",RBV1,3271,655
"""03021017""",RCV1,3272,656
"""03011024""",DCV,3277,657
"""03029012""",MV1,3260,658
"""04023019""",PMT2,3321,659
"""03019011""",PF3M,3502,660
"""03019012""",TX2FRQ,3331,661
"""03019013""",TX3FRQ,3503,662
"""03019014""",KVA2M,3344,663
"""03019015""",MV2,3519,664
"""03019016""",MV2-,3521,665
"""03033007""",RAV1,3270,666
"""03033008""",RBV1,3271,667
"""03033009""",RCV1,3272,668
"""03019017""",KVA3M,3518,669
"""03019018""",MV3,3520,670
"""03032003""",DCV,3277,671
"""03045014""",PF1M,3273,672
"""99055006""",NOTIF,3528,673
"""03045015""",TX1FRQ,3274,674
"""03042002""",T,3329,675
"""03042003""",WNDSPD,3252,676
"""03042004""",WNDDIR,3472,677
"""03045016""",KWPHR1,3301,678
"""04003002""",CHR,3290,679
"""03060010""",1PF,3350,680
"""03060011""",3PF,3406,681
"""04045003""",WT,3334,682
"""03031006""",TX2B,3325,683
"""03023023""",3KW,3526,684
"""99055007""",CUSTOD,3529,685
"""99055008""",CUSTID,3530,686
"""03017027""",LTC2,3386,687
"""03023024""",1PF,3350,688
"""03036007""",AV1,3264,689
"""03023025""",1KW,3413,690
"""03025004""",W,3335,691
"""03025005""",P1,3258,692
"""03025006""",1A,3278,693
"""03025007""",1B,3279,694
"""03025008""",1C,3280,695
"""03025009""",1KW,3413,696
"""03025010""",3KW,3526,697
"""03025011""",3A,3284,698
"""03025012""",3B,3285,699
"""03025013""",3C,3286,700
"""03025014""",4A,3316,701
"""03025015""",4B,3317,702
"""03025016""",4C,3318,703
"""03025017""",AV,3355,704
"""03025018""",BV,3356,705
"""03025019""",CV,3357,706
"""03025020""",MV,3463,707
"""03025021""",RAV,3479,708
"""03025022""",RBV,3430,709
"""03025023""",RCV,3480,710
"""03010007""",P1,3258,711
"""03010008""",TX1W,3259,712
"""03010009""",MV1,3260,713
"""03010010""",2A,3281,714
"""03010011""",2B,3282,715
"""03010012""",2C,3283,716
"""03010013""",3A,3284,717
"""03010014""",3B,3285,718
"""03010015""",3C,3286,719
"""03010016""",RAV1,3270,720
"""03010017""",RBV1,3271,721
"""03010018""",RCV1,3272,722
"""03016003""",DCV,3277,723
"""03010019""",1A,3278,724
"""03010020""",1B,3279,725
"""03010021""",1C,3280,726
"""99055009""",HOLD3,3531,727
"""99055010""",HOLD1,3532,728
"""99055011""",HOLD2,3533,729
"""04023020""",PDY1,3467,730
"""04001002""",WT,3334,731
"""03023026""",4KW,3314,732
"""03018001""",W686A,3534,733
"""03018002""",W686B,3535,734
"""03018003""",W686C,3536,735
"""03018004""",AV,3355,736
"""03026003""",W676A,3537,737
"""03026004""",W676B,3538,738
"""03026005""",W676C,3539,739
"""03026006""",AV,3355,740
"""03061001""",KWPHR1,3301,741
"""04004003""",2TOT,3312,742
"""03004013""",1KW,3413,743
"""03004014""",RBV,3430,744
"""04067026""",RBTAP,3540,745
"""03046008""",2B,3282,746
"""04007017""",6W55AV,3541,747
"""04017006""",PMT1,3474,748
"""04017007""",PDY2,3542,749
"""04017008""",CALIT,3409,750
"""04017009""",P12T,3543,751
"""04017010""",PERCT,3432,752
"""04067027""",BCH5,3544,753
"""04067028""",POLER,3545,754
"""04017011""",PDYT,3348,755
"""04017012""",PMTT,3395,756
"""03023027""",4C,3318,757
"""03042005""",TX1W,3259,758
"""04001003""",STAGE2,3306,759
"""03042006""",RAV1,3270,760
"""03042007""",RBV1,3271,761
"""03042008""",RCV1,3272,762
"""03042009""",TX1A,3263,763
"""03042010""",TX1B,3261,764
"""04051005""",RC,3253,765
"""03029013""",MV1-,3276,766
"""03029014""",DCV,3277,767
"""03029015""",1A,3278,768
"""03029016""",1B,3279,769
"""03019019""",MV3-,3522,770
"""03022006""",PF1M,3273,771
"""03058031""",RVWBV,3546,772
"""04067029""",SOEPT,3269,773
"""03031007""",7C,3547,774
"""03008026""",P1,3258,775
"""04008006""",2TOT,3312,776
"""04053011""",72MUL,3548,777
"""04067030""",SOEPT2,3549,778
"""03023028""",LTC1,3287,779
"""04058003""",243,3550,780
"""03049001""",RAV2,3323,781
"""04051006""",SOEPT,3269,782
"""04007018""",115WAT,3551,783
"""03042011""",TX1C,3262,784
"""03015015""",4B,3317,785
"""04053012""",SYSWTO,3552,786
"""04053013""",SYSWT1,3553,787
"""04053014""",SYSWT2,3554,788
"""03028002""",P,3267,789
"""03028003""",RAV,3479,790
"""04011003""",CHR1,3385,791
"""03070005""",PF1M,3273,792
"""03031008""",TX1A,3263,793
"""03031009""",TX1B,3261,794
"""03031010""",TX1C,3262,795
"""03031011""",4A,3316,796
"""03031012""",4B,3317,797
"""03031013""",4C,3318,798
"""03060012""",RCV,3480,799
"""03022007""",TX1FRQ,3274,800
"""03022008""",KVA1M,3275,801
"""03031014""",1A,3278,802
"""03031015""",1B,3279,803
"""03031016""",1C,3280,804
"""03031017""",RAV1,3270,805
"""03031018""",RBV1,3271,806
"""03031019""",RCV1,3272,807
"""03031020""",2A,3281,808
"""04031004""",SOEPT,3269,809
"""03023029""",DCV,3277,810
"""04007019""",WT,3334,811
"""03041007""",2A,3281,812
"""03023030""",3PF,3406,813
"""04007020""",BCPA,3555,814
"""04007021""",MAX,3556,815
"""04067031""",MAX,3556,816
"""04056006""",PFMAX,3557,817
"""04036007""",PDYT,3348,818
"""03041008""",2B,3282,819
"""03051006""",W6151B,3558,820
"""03036008""",3C,3286,821
"""04036008""",PDY2,3542,822
"""04046005""",CMT,3291,823
"""04007022""",BILLED,3559,824
"""04067032""",FR,3560,825
"""04007023""",FD,3561,826
"""04007024""",CHR,3290,827
"""04007025""",PHR,3295,828
"""04007026""",CALI,3288,829
"""04007027""",MUL,3292,830
"""04007028""",CDY,3289,831
"""04007029""",PDY,3293,832
"""04007030""",CMT,3291,833
"""04007031""",PMT,3296,834
"""03051007""",W6151C,3562,835
"""03058032""",131,3563,836
"""03004015""",1C,3280,837
"""04051007""",PHR,3295,838
"""03004016""",MV-,3478,839
"""03058033""",102,3564,840
"""03004017""",W,3335,841
"""04067033""",WT3,3565,842
"""03041009""",2C,3283,843
"""04067034""",WT,3334,844
"""03010022""",3PF,3406,845
"""04007032""",6W56AV,3566,846
