Name  ,Desc  ,Zones  ,PType  ,DevClass  ,PreSuffx  ,Telem_CL  ,Telem_RTU  ,Telem_A  ,Telem_B  ,Telem_C  ,Open_CL  ,Open_RTU  ,Open_A  ,Open_B  ,Open_C  ,Open_D  ,Close_CL  ,Close_RTU  ,Close_A  ,Close_B  ,Close_C  ,Close_D  ,StatFmt  ,CntlInt  ,DevTO  ,Sev_State0  ,Sev_State1  ,Sev_State2  ,Sev_State3  ,Vcode_State0  ,Vcode_State1  ,Vcode_State2  ,Vcode_State3  ,Normal_State  ,Dual_Normal  ,Alarm_Task  ,Annc_Delay  ,Alarm_Fmt  ,Meter_PT  
"OP,S635    ",ORANGE PARK MOSW S635  ,4  ,21  ,4  ,2  ,4  ,23  ,6  ,0  ,3  ,4  ,23  ,62  ,0  ,0  ,1  ,4  ,23  ,62  ,0  ,0  ,0  ,3  ,0  ,10  ,1  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,20  ,  
"OP,S629AL  ",S629 LRS/SYS & LOSS DC  ,4  ,29  ,2  ,26  ,4  ,23  ,6  ,0  ,5  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"OP,S635AL  ",OP S635 LRS/SYSTEM FAIL  ,4  ,29  ,2  ,26  ,4  ,23  ,6  ,0  ,6  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"OP,REGTC   ",OP AUTO REG TAP CHANGER  ,4  ,24  ,3  ,7  ,  ,  ,  ,  ,  ,4  ,23  ,59  ,0  ,0  ,1  ,4  ,23  ,59  ,0  ,0  ,0  ,0  ,0  ,10  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,1  ,0  ,  ,0  ,0  ,  
"OP,RM      ",REGULATOR CONTROL MODE  ,1 2 3 4 5 6 7 8  ,32  ,3  ,3  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,0  ,  
"OP,25TXC2  ",OP TX 2505-2 2100 CP 12  ,4  ,22  ,2  ,26  ,4  ,23  ,6  ,0  ,9  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"OP,25MSCP  ",OP MSW 2505-3 2100 CP 13  ,4  ,22  ,2  ,26  ,4  ,23  ,6  ,0  ,10  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"OP,TXATMP  ",OP A PHASE TX HIGH TEMP  ,4  ,25  ,2  ,8  ,4  ,23  ,3  ,0  ,10  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"OP,TXALO   ",A PH TX LO OIL/PRS RELF  ,4  ,25  ,2  ,26  ,4  ,23  ,3  ,0  ,11  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"OP,TXBTMP  ",OP B PHASE TX HIGH TEMP  ,4  ,25  ,2  ,8  ,4  ,23  ,3  ,0  ,12  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"OP,TXBLO   ",B PH TX LO OIL/PRS RELF  ,4  ,25  ,2  ,26  ,4  ,23  ,3  ,0  ,13  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"OP,TXCTMP  ",OP C PHASE TX HIGH TEMP  ,4  ,25  ,2  ,8  ,4  ,23  ,3  ,0  ,14  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"OP,TXCLO   ",C PH TX LO OIL/PRS RELF  ,4  ,25  ,2  ,26  ,4  ,23  ,3  ,0  ,15  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"OP,TX4TMP  ",OP SPARE TX HIGH TEMP  ,4  ,25  ,2  ,8  ,4  ,23  ,6  ,0  ,7  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"OP,TX4LO   ",SPARE TX LO OIL/PRS RELF  ,4  ,25  ,2  ,26  ,4  ,23  ,6  ,0  ,8  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"HW,4GT     ",HW BKR 4 GRND TRP BLK  ,6  ,22  ,2  ,21  ,6  ,7  ,0  ,0  ,14  ,6  ,7  ,22  ,0  ,0  ,1  ,6  ,7  ,23  ,0  ,0  ,1  ,0  ,0  ,10  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"AL,21CP4   ",AL BKR 4 2100-2 CP 1  ,5  ,22  ,2  ,26  ,5  ,3  ,4  ,0  ,11  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"AL,6       ",ALACHUA BKR 6  ,5  ,19  ,1  ,1  ,5  ,3  ,1  ,0  ,4  ,5  ,3  ,40  ,0  ,0  ,1  ,5  ,3  ,41  ,0  ,0  ,1  ,0  ,0  ,10  ,3  ,4  ,0  ,0  ,0  ,4  ,0  ,0  ,0  ,0  ,  ,0  ,1  ,  
"AL,6R      ",AL BKR 6 RECL  ,5  ,17  ,2  ,4  ,5  ,3  ,1  ,0  ,5  ,5  ,3  ,42  ,0  ,0  ,1  ,5  ,3  ,43  ,0  ,0  ,1  ,0  ,0  ,10  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"AL,6GT     ",AL BKR 6 GRND TRIP  ,5  ,17  ,2  ,21  ,5  ,3  ,1  ,0  ,6  ,5  ,3  ,44  ,0  ,0  ,1  ,5  ,3  ,45  ,0  ,0  ,1  ,0  ,0  ,10  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"AL,6LR     ",AL BKR 6 LOC/REM SW  ,5  ,27  ,2  ,13  ,5  ,3  ,1  ,0  ,7  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"AL,351SC6  ",AL BKR 6 351 SELF CHECK  ,5  ,22  ,2  ,26  ,5  ,3  ,5  ,0  ,12  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"AL,387SC1  ",AL TX1 387 DIFF SLF CHCK  ,5  ,22  ,2  ,26  ,5  ,3  ,2  ,0  ,2  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"AL,3AFR    ",BKR 3 ARC FLASH NON-RECL  ,5  ,17  ,2  ,3  ,5  ,3  ,6  ,0  ,12  ,5  ,3  ,47  ,0  ,0  ,1  ,5  ,3  ,46  ,0  ,0  ,1  ,0  ,0  ,10  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"GP,W32     ",W32 H/S BACKUP BKR  ,6  ,19  ,1  ,1  ,6  ,29  ,7  ,0  ,0  ,6  ,29  ,1  ,0  ,0  ,1  ,6  ,29  ,1  ,0  ,0  ,0  ,0  ,0  ,10  ,3  ,4  ,0  ,0  ,0  ,4  ,0  ,0  ,0  ,0  ,  ,0  ,1  ,  
"GP,35CP25  ",TX1 487B-1 BSDIF CP25 MB  ,6  ,22  ,2  ,26  ,6  ,29  ,1  ,0  ,14  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"GP,K31     ",GP K31 CIRC SW  ,6  ,20  ,1  ,1  ,6  ,29  ,3  ,0  ,8  ,6  ,29  ,8  ,0  ,0  ,1  ,6  ,29  ,8  ,0  ,0  ,0  ,0  ,0  ,10  ,3  ,4  ,0  ,0  ,0  ,4  ,0  ,0  ,0  ,0  ,  ,0  ,101  ,  
"GP,T2FAN   ",TX2 FANS  ,6  ,28  ,3  ,17  ,6  ,29  ,3  ,0  ,7  ,6  ,29  ,7  ,0  ,0  ,1  ,6  ,29  ,7  ,0  ,0  ,0  ,0  ,0  ,10  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,0  ,  
"GP,T1FAN   ",TX1 FANS  ,6  ,28  ,3  ,17  ,6  ,29  ,2  ,0  ,14  ,6  ,29  ,6  ,0  ,0  ,1  ,6  ,29  ,6  ,0  ,0  ,0  ,0  ,0  ,10  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,0  ,  
"GP,TX2TOT  ",TX2 OIL TEMP  ,6  ,25  ,2  ,8  ,6  ,29  ,3  ,0  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"GP,TX2HS   ",TX2 HOT SPOT  ,6  ,25  ,2  ,8  ,6  ,29  ,3  ,0  ,1  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"GP,TX2LO   ",TX2 TANK LOW OIL  ,6  ,25  ,2  ,9  ,6  ,29  ,3  ,0  ,2  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"GP,S2L21   ",TX2 LBI S2L21  ,6  ,22  ,2  ,15  ,6  ,29  ,4  ,0  ,9  ,6  ,29  ,11  ,0  ,0  ,1  ,6  ,29  ,11  ,0  ,0  ,0  ,0  ,0  ,10  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"GP,2431R1  ",REG A 2431-1 SELF CHECK  ,6  ,22  ,2  ,26  ,6  ,29  ,4  ,0  ,10  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"GP,TX2PR   ",TX2 PRESSURE RELIEF  ,6  ,25  ,2  ,10  ,6  ,29  ,3  ,0  ,3  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"GP,TX2SP   ",TX2 SUDDEN PRESSURE  ,6  ,25  ,2  ,10  ,6  ,29  ,3  ,0  ,4  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"GP,T2FAC   ",TX2 FANS LOSS OF AC  ,6  ,16  ,2  ,4  ,6  ,29  ,3  ,0  ,5  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"GP,T2NTRO  ",TX2 NITRO GENERAL  ,6  ,22  ,2  ,26  ,6  ,29  ,3  ,0  ,6  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"GP,501SC2  ",TX2 501 SELF CHECK  ,6  ,22  ,2  ,26  ,6  ,29  ,1  ,0  ,1  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"GP,487SC2  ",TX2 487B-2 BSDIF SELF CK  ,6  ,22  ,2  ,26  ,6  ,29  ,0  ,0  ,13  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"GP,501SC1  ",TX1 501 SELF CHECK  ,6  ,22  ,2  ,26  ,6  ,29  ,0  ,0  ,15  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"GT,TXHS    ",TX HOT SPOT  ,7  ,25  ,2  ,8  ,7  ,29  ,4  ,0  ,10  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"GP,LRS     ",SUB LOC/REM SW  ,6  ,27  ,2  ,13  ,6  ,29  ,0  ,0  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"GP,86B1    ",TX1 H/S BUS LOCKOUT  ,6  ,34  ,2  ,14  ,6  ,29  ,0  ,0  ,1  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,131  ,  
"GP,35CP26  ",TX2 487B-2 BSDIF CP26 MB  ,6  ,22  ,2  ,26  ,6  ,29  ,1  ,0  ,15  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"RD,TX2DRD  ",TX2 DIFF RELAY DISABLE  ,4  ,22  ,2  ,5  ,4  ,51  ,6  ,0  ,3  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"FM,TX2LO   ",TX2 SPARE TX LOW OIL  ,7  ,25  ,2  ,9  ,7  ,21  ,3  ,0  ,13  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,9  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"GP,35CP3   ",BKR 1000 3530 CPORT3  ,6  ,22  ,2  ,26  ,6  ,29  ,1  ,0  ,8  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"GP,FS      ",FAST SCAN  ,6  ,16  ,2  ,25  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"GP,K31LGO  ",K31 LOW GAS LOCK OUT  ,6  ,34  ,2  ,14  ,6  ,29  ,3  ,0  ,11  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,131  ,  
"GP,K31CRG  ",K31 SPRING CHARGER  ,6  ,22  ,2  ,26  ,6  ,29  ,3  ,0  ,12  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"GT,TXPR    ",TX TANK PRESSURE RELIEF  ,7  ,25  ,2  ,10  ,7  ,29  ,4  ,0  ,11  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"AL,LRS     ",ALACHUA SUB LOC/REM SW  ,5  ,27  ,2  ,13  ,5  ,3  ,2  ,0  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"AL,501SC1  ",AL TX1 501-1 SELF CHECK  ,5  ,22  ,2  ,26  ,5  ,3  ,2  ,0  ,3  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"AL,21T1SC  ",AL TX1 2100-1 SELF CHECK  ,5  ,22  ,2  ,26  ,5  ,3  ,2  ,0  ,4  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"AL,MET1SC  ",AL TX1 734-1 MTR SELF CK  ,5  ,22  ,2  ,26  ,5  ,3  ,2  ,0  ,5  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"AL,86TCM1  ",AL TX1 86T TRIP-COIL MON  ,5  ,22  ,2  ,26  ,5  ,3  ,2  ,0  ,6  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"AL,94TCM1  ",AL TX1 94T TRIP-COIL MON  ,5  ,22  ,2  ,26  ,5  ,3  ,2  ,0  ,7  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"AL,MAS     ",FUTURE  ,5  ,33  ,2  ,4  ,5  ,3  ,2  ,0  ,8  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"AL,BATTDC  ",AL BATT DC VOLT  ,5  ,22  ,2  ,26  ,5  ,3  ,2  ,0  ,9  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"AL,2032T1  ",AL TX1 2032-1 SELF CHECK  ,5  ,22  ,2  ,26  ,5  ,3  ,2  ,0  ,10  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"AL,32CP1   ",AL BKR 1 2032 CP 1  ,5  ,22  ,2  ,26  ,5  ,3  ,2  ,0  ,11  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"AL,32CP2   ",AL BKR 2 2032 CP 2  ,5  ,22  ,2  ,26  ,5  ,3  ,2  ,0  ,12  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"AL,32CP3   ",AL BKR 3 2032 CP 3  ,5  ,22  ,2  ,26  ,5  ,3  ,2  ,0  ,13  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"AL,24T1SC  ",AL TX1 2411-1 SELF CHECK  ,5  ,25  ,2  ,26  ,5  ,3  ,3  ,0  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"AL,TX1TOT  ",AL TX1 HOT OIL TEMP  ,5  ,25  ,2  ,26  ,5  ,3  ,3  ,0  ,1  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"AL,TX1HS   ",AL TX1 HOT SPOT  ,5  ,25  ,2  ,8  ,5  ,3  ,3  ,0  ,2  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"BL,3GT     ",BL 3 GRND TRIP BLOCK  ,5  ,22  ,2  ,21  ,5  ,15  ,0  ,0  ,10  ,5  ,15  ,16  ,0  ,0  ,1  ,5  ,15  ,17  ,0  ,0  ,1  ,0  ,0  ,10  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"AL,TX1LR   ",AL TX1 LOC/REM SW  ,5  ,27  ,2  ,13  ,5  ,3  ,3  ,0  ,3  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"BL,3LR     ",BL BKR 3 LOC/REM SW  ,5  ,27  ,2  ,13  ,5  ,15  ,0  ,0  ,11  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"AL,TX1K1   ",AL TX1 VOLT CONTROL K1  ,5  ,28  ,3  ,17  ,5  ,3  ,3  ,0  ,4  ,5  ,3  ,21  ,0  ,0  ,1  ,5  ,3  ,21  ,0  ,0  ,0  ,0  ,0  ,20  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,0  ,  
"GP,25C1SC  ",K31 2505-3 SELF CHECK  ,6  ,22  ,2  ,26  ,6  ,29  ,4  ,0  ,6  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"PS,KH8033  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,32  ,3  ,15  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,0  ,  
"PS,KH8034  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,32  ,3  ,15  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,0  ,  
"PS,KH8024  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,32  ,3  ,15  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,0  ,  
"PS,KH8022  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,32  ,3  ,15  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,0  ,  
"PS,KH8012  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,32  ,3  ,15  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,0  ,  
"PS,KH8011  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,32  ,3  ,15  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,0  ,  
"PS,KH8067  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,32  ,3  ,15  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,0  ,  
"AL,TX1K2   ",AL TX1 VOLT CONTROL K2  ,5  ,28  ,3  ,17  ,5  ,3  ,3  ,0  ,5  ,5  ,3  ,22  ,0  ,0  ,1  ,5  ,3  ,22  ,0  ,0  ,0  ,0  ,0  ,20  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,0  ,  
