record,OrderNo,Type,Key,Name,Stn,AOR,pState,Norm,AlarmGroup,ICAddress,pDeviceInstance,pCtrlState,pScale,Name_Status_Source  ,Desc  ,Zones  ,PreSuffx  ,Telem_A  ,Open_A  ,Open_B  ,Close_A  ,Normal_State  
6627.0,6627.0,6.0,"""41049008""","""FR REG C VOLT CONTROL""",049,6.0,208.0,0.0,1.0,"""""",437.0,238,25,"FR,REGC    ",FR REG C VOLT CONTROL  ,6  ,7.0,  ,30  ,0  ,30  ,0.0
6628.0,6628.0,1.0,"""01015087""","""BW TX 501 SELF CHECK""",015,4.0,227.0,0.0,1.0,"""""",69.0,"""""","""""","BW,501SC   ",BW TX 501 SELF CHECK  ,4  ,26.0,1  ,  ,  ,  ,0.0
6629.0,6629.0,1.0,"""01001160""","""BKR 2 FAIL""",001,3.0,201.0,0.0,1.0,"""""",10.0,"""""","""""","DI,2BF     ",BKR 2 FAIL  ,3  ,0.0,10  ,  ,  ,  ,0.0
6630.0,6630.0,1.0,"""01001161""","""BKR 3 FAIL""",001,3.0,201.0,0.0,1.0,"""""",160.0,"""""","""""","DI,3BF     ",BKR 3 FAIL  ,3  ,0.0,10  ,  ,  ,  ,0.0
6631.0,6631.0,1.0,"""01001162""","""BKR 4 FAIL""",001,3.0,201.0,0.0,1.0,"""""",85.0,"""""","""""","DI,4BF     ",BKR 4 FAIL  ,3  ,0.0,10  ,  ,  ,  ,0.0
6632.0,6632.0,1.0,"""01001163""","""BKR 5 FAIL""",001,3.0,201.0,0.0,1.0,"""""",383.0,"""""","""""","DI,5BF     ",BKR 5 FAIL  ,3  ,0.0,10  ,  ,  ,  ,0.0
6633.0,6633.0,1.0,"""01001164""","""BKR 6 FAIL""",001,3.0,201.0,0.0,1.0,"""""",466.0,"""""","""""","DI,6BF     ",BKR 6 FAIL  ,3  ,0.0,10  ,  ,  ,  ,0.0
6634.0,6634.0,1.0,"""01022098""","""GC 735 METER SELF CHECK""",022,4.0,227.0,0.0,1.0,"""""",71.0,"""""","""""","GC,METSC   ",GC 735 METER SELF CHECK  ,4  ,26.0,0  ,  ,  ,  ,0.0
6635.0,6635.0,1.0,"""01049108""","""FRANCIS TX1 LKOUT RELAY""",049,6.0,215.0,0.0,1.0,"""""",196.0,"""""","""""","FR,86T1    ",FRANCIS TX1 LKOUT RELAY  ,6  ,14.0,1  ,  ,  ,  ,0.0
6636.0,6636.0,1.0,"""01028126""","""GP 1001 ARC FLASH TRIP""",028,6.0,202.0,0.0,1.0,"""""",2783.0,"""""","""""","GP,01ARC   ",GP 1001 ARC FLASH TRIP  ,6  ,1.0,5  ,  ,  ,  ,0.0
6637.0,6637.0,8.0,"""12001046""","""PSEUDO SWITCH""",001,10.0,216.0,0.0,1.0,"""""",2784.0,"""""","""""","PS,DI2TS3  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15.0,  ,  ,  ,  ,0.0
6638.0,6638.0,8.0,"""12001047""","""PSEUDO SWITCH""",001,10.0,216.0,0.0,1.0,"""""",2785.0,"""""","""""","PS,DI3TS2  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15.0,  ,  ,  ,  ,0.0
6639.0,6639.0,1.0,"""01068100""","""TX1 387E-1 SELF CHECK""",068,5.0,227.0,0.0,1.0,"""""",119.0,"""""","""""","HL,387SC1  ",TX1 387E-1 SELF CHECK  ,5  ,26.0,3  ,  ,  ,  ,0.0
6640.0,6640.0,1.0,"""01031188""","""SECI 230 EAST DISC SW""",031,6.0,216.0,0.0,1.0,"""""",2786.0,"""""","""""","RV,R8042   ",SECI 230 EAST DISC SW  ,6  ,15.0,13  ,  ,  ,  ,0.0
6641.0,6641.0,1.0,"""01031189""","""RV MOBILE C/S""",031,6.0,216.0,0.0,1.0,"""""",2787.0,"""""","""""","RV,R8240   ",RV MOBILE C/S  ,6  ,15.0,13  ,  ,  ,  ,0.0
6642.0,6642.0,1.0,"""01031190""","""SECI R8240 SUMMARY""",031,6.0,227.0,0.0,1.0,"""""",2788.0,"""""","""""","RV,8240AL  ",SECI R8240 SUMMARY  ,6  ,26.0,13  ,  ,  ,  ,0.0
6643.0,6643.0,1.0,"""01031191""","""SECI TX1 HS BUS DIFF SC""",031,6.0,227.0,0.0,1.0,"""""",2439.0,"""""","""""","RV,487SC1  ",SECI TX1 HS BUS DIFF SC  ,6  ,26.0,13  ,  ,  ,  ,0.0
6644.0,6644.0,1.0,"""01031192""","""SECI TX2 HS BUS DIFF SC""",031,6.0,227.0,0.0,1.0,"""""",1634.0,"""""","""""","RV,387SC3  ",SECI TX2 HS BUS DIFF SC  ,6  ,26.0,13  ,  ,  ,  ,0.0
6645.0,6645.0,1.0,"""01031193""","""SECI MOBILE TX 86T L/O""",031,6.0,215.0,0.0,1.0,"""""",2789.0,"""""","""""","RV,MTX86T  ",SECI MOBILE TX 86T L/O  ,6  ,14.0,13  ,  ,  ,  ,0.0
6646.0,6646.0,1.0,"""01031194""","""SECI R8040 MID BKR""",031,6.0,202.0,0.0,1.0,"""""",2790.0,"""""","""""","RV,R8040   ",SECI R8040 MID BKR  ,6  ,1.0,13  ,  ,  ,  ,0.0
6647.0,6647.0,1.0,"""01031195""","""SECI R8040 SUMMARY""",031,6.0,227.0,0.0,1.0,"""""",2791.0,"""""","""""","RV,8040AL  ",SECI R8040 SUMMARY  ,6  ,26.0,13  ,  ,  ,  ,0.0
6648.0,6648.0,1.0,"""01031196""","""SECI R8040 BKR FAIL""",031,6.0,227.0,0.0,1.0,"""""",2792.0,"""""","""""","RV,8040BF  ",SECI R8040 BKR FAIL  ,6  ,26.0,13  ,  ,  ,  ,0.0
6649.0,6649.0,1.0,"""01031197""","""SECI 230 WEST DISC SW""",031,6.0,216.0,0.0,1.0,"""""",2793.0,"""""","""""","RV,R8041   ",SECI 230 WEST DISC SW  ,6  ,15.0,13  ,  ,  ,  ,0.0
6650.0,6650.0,1.0,"""01031198""","""SECI C/S R8240 FAIL""",031,6.0,227.0,0.0,1.0,"""""",2794.0,"""""","""""","RV,8240CF  ",SECI C/S R8240 FAIL  ,6  ,26.0,13  ,  ,  ,  ,0.0
6651.0,6651.0,1.0,"""01031199""","""RV BKR 1 LOCKOUT""",031,6.0,215.0,0.0,1.0,"""""",457.0,"""""","""""","RV,79LO1   ",RV BKR 1 LOCKOUT  ,6  ,14.0,11  ,  ,  ,  ,0.0
6652.0,6652.0,1.0,"""01049109""","""TIE BKR W3735 FAIL""",049,6.0,220.0,0.0,1.0,"""""",2795.0,"""""","""""","FR,3735BF  ",TIE BKR W3735 FAIL  ,6  ,19.0,7  ,  ,  ,  ,0.0
6653.0,6653.0,1.0,"""01049110""","""MOBILE TX LOSS OF AC""",049,6.0,227.0,0.0,1.0,"""""",24.0,"""""","""""","FR,MTXAC   ",MOBILE TX LOSS OF AC  ,6  ,26.0,9  ,  ,  ,  ,0.0
6654.0,6654.0,1.0,"""01049111""","""MOBILE TX HOT OIL TEMP""",049,6.0,209.0,0.0,1.0,"""""",1.0,"""""","""""","FR,MTXTOT  ",MOBILE TX HOT OIL TEMP  ,6  ,8.0,9  ,  ,  ,  ,0.0
6655.0,6655.0,1.0,"""01049112""","""MOBILE TX SELF CK""",049,6.0,227.0,0.0,1.0,"""""",412.0,"""""","""""","FR,MTXSC   ",MOBILE TX SELF CK  ,6  ,26.0,9  ,  ,  ,  ,0.0
6656.0,6656.0,1.0,"""01049113""","""TX1 3530-1 SELF CHECK""",049,6.0,227.0,0.0,1.0,"""""",2796.0,"""""","""""","FR,35-1SC  ",TX1 3530-1 SELF CHECK  ,6  ,26.0,7  ,  ,  ,  ,0.0
6657.0,6657.0,8.0,"""12071028""","""PSEUDO SWITCH""",071,10.0,216.0,0.0,1.0,"""""",2797.0,"""""","""""","PS,WO3549  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15.0,  ,  ,  ,  ,0.0
6658.0,6658.0,8.0,"""12071029""","""PSEUDO SWITCH""",071,10.0,216.0,0.0,1.0,"""""",2798.0,"""""","""""","PS,WO3484  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15.0,  ,  ,  ,  ,0.0
6659.0,6659.0,8.0,"""12071030""","""PSEUDO SWITCH""",071,10.0,216.0,0.0,1.0,"""""",2799.0,"""""","""""","PS,WO3548  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15.0,  ,  ,  ,  ,0.0
6660.0,6660.0,8.0,"""12055025""","""PSEUDO SWITCH""",055,10.0,216.0,0.0,1.0,"""""",2800.0,"""""","""""","PS,RE3129  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15.0,  ,  ,  ,  ,0.0
6661.0,6661.0,8.0,"""12055026""","""PSEUDO SWITCH""",055,10.0,216.0,0.0,1.0,"""""",2801.0,"""""","""""","PS,RE110   ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15.0,  ,  ,  ,  ,0.0
6662.0,6662.0,8.0,"""12055027""","""PSEUDO SWITCH""",055,10.0,216.0,0.0,1.0,"""""",2802.0,"""""","""""","PS,RE112   ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15.0,  ,  ,  ,  ,0.0
6663.0,6663.0,8.0,"""12055028""","""PSEUDO SWITCH""",055,10.0,216.0,0.0,1.0,"""""",2803.0,"""""","""""","PS,RE111   ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15.0,  ,  ,  ,  ,0.0
6664.0,6664.0,8.0,"""12055029""","""PSEUDO SWITCH""",055,10.0,216.0,0.0,1.0,"""""",2804.0,"""""","""""","PS,RE1     ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15.0,  ,  ,  ,  ,0.0
6665.0,6665.0,8.0,"""12055030""","""PSEUDO SWITCH""",055,10.0,216.0,0.0,1.0,"""""",2805.0,"""""","""""","PS,RE113   ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15.0,  ,  ,  ,  ,0.0
6666.0,6666.0,8.0,"""12055031""","""PSEUDO SWITCH""",055,10.0,216.0,0.0,1.0,"""""",2806.0,"""""","""""","PS,RE115   ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15.0,  ,  ,  ,  ,0.0
6667.0,6667.0,8.0,"""12055032""","""PSEUDO SWITCH""",055,10.0,216.0,0.0,1.0,"""""",2807.0,"""""","""""","PS,RE114   ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15.0,  ,  ,  ,  ,0.0
6668.0,6668.0,8.0,"""12055033""","""PSEUDO SWITCH""",055,10.0,216.0,0.0,1.0,"""""",2808.0,"""""","""""","PS,RW126   ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15.0,  ,  ,  ,  ,0.0
6669.0,6669.0,1.0,"""01006086""","""W514 LOW GAS TRIP BLK'D""",006,5.0,210.0,0.0,1.0,"""""",2809.0,"""""","""""","FW,514LGB  ",W514 LOW GAS TRIP BLK'D  ,5  ,9.0,5  ,  ,  ,  ,0.0
6670.0,6670.0,8.0,"""12012021""","""PSEUDO SWITCH""",012,10.0,216.0,0.0,1.0,"""""",2810.0,"""""","""""","PS,LA3MC2  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15.0,  ,  ,  ,  ,0.0
6671.0,6671.0,1.0,"""01012082""","""MOBILE TX LOSS OF AC""",012,4.0,205.0,0.0,1.0,"""""",24.0,"""""","""""","LA,MTXAC   ",MOBILE TX LOSS OF AC  ,4  ,4.0,7  ,  ,  ,  ,0.0
6672.0,6672.0,1.0,"""01012083""","""MOBILE TX OIL TEMP""",012,4.0,209.0,0.0,1.0,"""""",1.0,"""""","""""","LA,MTXTOT  ",MOBILE TX OIL TEMP  ,4  ,8.0,7  ,  ,  ,  ,0.0
6673.0,6673.0,1.0,"""01012084""","""MOBIL TX SELF CK""",012,4.0,227.0,0.0,1.0,"""""",412.0,"""""","""""","LA,MTXSC   ",MOBIL TX SELF CK  ,4  ,26.0,7  ,  ,  ,  ,0.0
6674.0,6674.0,8.0,"""12067044""","""PSEUDO SWITCH""",067,10.0,216.0,0.0,1.0,"""""",2811.0,"""""","""""","PS,WE2003  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15.0,  ,  ,  ,  ,0.0
6675.0,6675.0,8.0,"""12067045""","""PSEUDO SWITCH""",067,10.0,216.0,0.0,1.0,"""""",2812.0,"""""","""""","PS,WE2002  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15.0,  ,  ,  ,  ,0.0
6676.0,6676.0,8.0,"""12067046""","""PSEUDO SWITCH""",067,10.0,216.0,0.0,1.0,"""""",2813.0,"""""","""""","PS,WE2004  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15.0,  ,  ,  ,  ,0.0
6677.0,6677.0,1.0,"""01049114""","""TX2 734 MTR CPORT8""",049,6.0,227.0,0.0,1.0,"""""",2814.0,"""""","""""","FR,METCP2  ",TX2 734 MTR CPORT8  ,6  ,26.0,5  ,  ,  ,  ,0.0
6678.0,6678.0,5.0,"""02049003""","""REGULATOR CONTROL MODE""",049,10.0,204.0,0.0,1.0,"""""",144.0,"""""","""""","FR,RM2     ",REGULATOR CONTROL MODE  ,1 2 3 4 5 6 7 8  ,3.0,  ,  ,  ,  ,0.0
6679.0,6679.0,1.0,"""01056071""","""RADIO CABINET DOOR""",056,6.0,216.0,0.0,1.0,"""""",2519.0,"""""","""""","SA,RCD     ",RADIO CABINET DOOR  ,6  ,15.0,4  ,  ,  ,  ,0.0
6680.0,6680.0,5.0,"""02044001""","""FAST SCAN""",044,10.0,226.0,0.0,1.0,"""""",2815.0,"""""","""""","SEL,FSCAN   ",FAST SCAN  ,1 2 3 4 5 6 7 8  ,25.0,  ,  ,  ,  ,0.0
6681.0,6681.0,2.0,"""01044001""","""SEL TEST BRK 1""",044,2.0,202.0,0.0,1.0,"""""",13.0,"""""","""""","SEL,1       ",SEL TEST BRK 1  ,2  ,1.0,0  ,0  ,0  ,1  ,0.0
6682.0,6682.0,5.0,"""02055151""","""DEF CAP AL, BN & FW""",055,10.0,231.0,0.0,1.0,"""""",2816.0,"""""","""""","PS,CMSQ86  ","DEF CAP AL, BN & FW  ",1 2 3 4 5 6 7 8  ,30.0,  ,  ,  ,  ,0.0
6683.0,6683.0,5.0,"""02055152""","""BC N CAP VR LOWER""",055,10.0,231.0,0.0,1.0,"""""",2817.0,"""""","""""","PS,CMSQ87  ",BC N CAP VR LOWER  ,1 2 3 4 5 6 7 8  ,30.0,  ,  ,  ,  ,0.0
6684.0,6684.0,5.0,"""02055153""","""DEF CAP RM TO LOWER OFF""",055,10.0,231.0,0.0,1.0,"""""",2818.0,"""""","""""","PS,CMSQ88  ",DEF CAP RM TO LOWER OFF  ,1 2 3 4 5 6 7 8  ,30.0,  ,  ,  ,  ,0.0
6685.0,6685.0,1.0,"""01067118""","""WE S626 LOSS OF DC""",067,4.0,227.0,0.0,1.0,"""""",2819.0,"""""","""""","WE,S626DC  ",WE S626 LOSS OF DC  ,4  ,26.0,7  ,  ,  ,  ,0.0
6686.0,6686.0,1.0,"""01067119""","""WE S627 LOSS OF DC""",067,4.0,227.0,0.0,1.0,"""""",2820.0,"""""","""""","WE,S627DC  ",WE S627 LOSS OF DC  ,4  ,26.0,7  ,  ,  ,  ,0.0
6687.0,6687.0,1.0,"""01067120""","""WESCONNETT BKR1 LOCKOUT""",067,4.0,215.0,0.0,1.0,"""""",457.0,"""""","""""","WE,79LO1   ",WESCONNETT BKR1 LOCKOUT  ,4  ,14.0,8  ,  ,  ,  ,0.0
6688.0,6688.0,1.0,"""01067121""","""WESCONNETT BKR2 LOCKOUT""",067,4.0,215.0,0.0,1.0,"""""",261.0,"""""","""""","WE,79LO2   ",WESCONNETT BKR2 LOCKOUT  ,4  ,14.0,8  ,  ,  ,  ,0.0
6689.0,6689.0,1.0,"""01067122""","""WESCONNETT BKR3 LOCKOUT""",067,4.0,215.0,0.0,1.0,"""""",498.0,"""""","""""","WE,79LO3   ",WESCONNETT BKR3 LOCKOUT  ,4  ,14.0,8  ,  ,  ,  ,0.0
6690.0,6690.0,1.0,"""01067123""","""WESCONNETT BKR4 LOCKOUT""",067,4.0,215.0,0.0,1.0,"""""",151.0,"""""","""""","WE,79LO4   ",WESCONNETT BKR4 LOCKOUT  ,4  ,14.0,8  ,  ,  ,  ,0.0
6691.0,6691.0,1.0,"""01067124""","""WESCONNETT BKR5 LOCKOUT""",067,4.0,215.0,0.0,1.0,"""""",2821.0,"""""","""""","WE,79LO5   ",WESCONNETT BKR5 LOCKOUT  ,4  ,14.0,8  ,  ,  ,  ,0.0
6692.0,6692.0,1.0,"""01067125""","""WESCONNETT BKR6 LOCKOUT""",067,4.0,215.0,0.0,1.0,"""""",2822.0,"""""","""""","WE,79LO6   ",WESCONNETT BKR6 LOCKOUT  ,4  ,14.0,8  ,  ,  ,  ,0.0
6693.0,6693.0,1.0,"""01016116""","""ORANGE PARK BKR1 LOCKOUT""",016,4.0,215.0,0.0,1.0,"""""",457.0,"""""","""""","OP,79LO1   ",ORANGE PARK BKR1 LOCKOUT  ,4  ,14.0,7  ,  ,  ,  ,0.0
6694.0,6694.0,1.0,"""01016117""","""ORANGE PARK BKR2 LOCKOUT""",016,4.0,215.0,0.0,1.0,"""""",261.0,"""""","""""","OP,79LO2   ",ORANGE PARK BKR2 LOCKOUT  ,4  ,14.0,7  ,  ,  ,  ,0.0
6695.0,6695.0,1.0,"""01016118""","""ORANGE PARK BKR3 LOCKOUT""",016,4.0,215.0,0.0,1.0,"""""",498.0,"""""","""""","OP,79LO3   ",ORANGE PARK BKR3 LOCKOUT  ,4  ,14.0,7  ,  ,  ,  ,0.0
6696.0,6696.0,1.0,"""01016119""","""ORANGE PARK BKR4 LOCKOUT""",016,4.0,215.0,0.0,1.0,"""""",151.0,"""""","""""","OP,79LO4   ",ORANGE PARK BKR4 LOCKOUT  ,4  ,14.0,7  ,  ,  ,  ,0.0
6697.0,6697.0,1.0,"""01016120""","""ORANGE PARK BKR5 LOCKOUT""",016,4.0,215.0,0.0,1.0,"""""",2821.0,"""""","""""","OP,79LO5   ",ORANGE PARK BKR5 LOCKOUT  ,4  ,14.0,7  ,  ,  ,  ,0.0
6698.0,6698.0,1.0,"""01016121""","""ORANGE PARK BKR6 LOCKOUT""",016,4.0,215.0,0.0,1.0,"""""",2822.0,"""""","""""","OP,79LO6   ",ORANGE PARK BKR6 LOCKOUT  ,4  ,14.0,7  ,  ,  ,  ,0.0
6699.0,6699.0,1.0,"""01016122""","""ORANGE PARK BKR7 LOCKOUT""",016,4.0,215.0,0.0,1.0,"""""",2823.0,"""""","""""","OP,79LO7   ",ORANGE PARK BKR7 LOCKOUT  ,4  ,14.0,7  ,  ,  ,  ,0.0
6700.0,6700.0,1.0,"""01016123""","""ORANGE PARK BKR8 LOCKOUT""",016,4.0,215.0,0.0,1.0,"""""",2824.0,"""""","""""","OP,79LO8   ",ORANGE PARK BKR8 LOCKOUT  ,4  ,14.0,7  ,  ,  ,  ,0.0
6701.0,6701.0,1.0,"""01036124""","""RIDGEWOOD BKR1 LOCKOUT""",036,4.0,215.0,0.0,1.0,"""""",457.0,"""""","""""","RD,79LO1   ",RIDGEWOOD BKR1 LOCKOUT  ,4  ,14.0,8  ,  ,  ,  ,0.0
6702.0,6702.0,1.0,"""01036125""","""RIDGEWOOD BKR2 LOCKOUT""",036,4.0,215.0,0.0,1.0,"""""",261.0,"""""","""""","RD,79LO2   ",RIDGEWOOD BKR2 LOCKOUT  ,4  ,14.0,8  ,  ,  ,  ,0.0
6703.0,6703.0,1.0,"""01036126""","""RIDGEWOOD BKR3 LOCKOUT""",036,4.0,215.0,0.0,1.0,"""""",498.0,"""""","""""","RD,79LO3   ",RIDGEWOOD BKR3 LOCKOUT  ,4  ,14.0,8  ,  ,  ,  ,0.0
6704.0,6704.0,1.0,"""01036127""","""RIDGEWOOD BKR4 LOCKOUT""",036,4.0,215.0,0.0,1.0,"""""",151.0,"""""","""""","RD,79LO4   ",RIDGEWOOD BKR4 LOCKOUT  ,4  ,14.0,8  ,  ,  ,  ,0.0
6705.0,6705.0,1.0,"""01036128""","""RIDGEWOOD BKR5 LOCKOUT""",036,4.0,215.0,0.0,1.0,"""""",2821.0,"""""","""""","RD,79LO5   ",RIDGEWOOD BKR5 LOCKOUT  ,4  ,14.0,8  ,  ,  ,  ,0.0
6706.0,6706.0,1.0,"""01036129""","""RIDGEWOOD BKR6 LOCKOUT""",036,4.0,215.0,0.0,1.0,"""""",2822.0,"""""","""""","RD,79LO6   ",RIDGEWOOD BKR6 LOCKOUT  ,4  ,14.0,8  ,  ,  ,  ,0.0
6707.0,6707.0,1.0,"""01072068""","""ASTOR BKR 1 LOCKOUT""",072,7.0,215.0,0.0,1.0,"""""",457.0,"""""","""""","AS,79LO1   ",ASTOR BKR 1 LOCKOUT  ,7  ,14.0,4  ,  ,  ,  ,0.0
6708.0,6708.0,1.0,"""01072069""","""ASTOR BKR 2 LOCKOUT""",072,7.0,215.0,0.0,1.0,"""""",261.0,"""""","""""","AS,79LO2   ",ASTOR BKR 2 LOCKOUT  ,7  ,14.0,4  ,  ,  ,  ,0.0
6709.0,6709.0,1.0,"""01072070""","""ASTOR BKR 3 LOCKOUT""",072,7.0,215.0,0.0,1.0,"""""",498.0,"""""","""""","AS,79LO3   ",ASTOR BKR 3 LOCKOUT  ,7  ,14.0,4  ,  ,  ,  ,0.0
6710.0,6710.0,1.0,"""01072071""","""AS UPS BATT""",072,7.0,227.0,0.0,1.0,"""""",75.0,"""""","""""","AS,UPSBAT  ",AS UPS BATT  ,7  ,26.0,4  ,  ,  ,  ,0.0
6711.0,6711.0,1.0,"""01072072""","""2505-2 2100 CPORT 15""",072,7.0,227.0,0.0,1.0,"""""",1106.0,"""""","""""","AS,21CP15  ",2505-2 2100 CPORT 15  ,7  ,26.0,4  ,  ,  ,  ,0.0
6712.0,6712.0,1.0,"""01072073""","""RADIO CABINET DOOR""",072,7.0,216.0,0.0,1.0,"""""",2519.0,"""""","""""","AS,RCD     ",RADIO CABINET DOOR  ,7  ,15.0,4  ,  ,  ,  ,0.0
6713.0,6713.0,1.0,"""01072074""","""AS UPS LOSS OF AC""",072,7.0,227.0,0.0,1.0,"""""",392.0,"""""","""""","AS,UPSAC   ",AS UPS LOSS OF AC  ,7  ,26.0,4  ,  ,  ,  ,0.0
6714.0,6714.0,1.0,"""01020063""","""HA BKR 1 LOCKOUT""",020,7.0,215.0,0.0,1.0,"""""",457.0,"""""","""""","HA,79LO1   ",HA BKR 1 LOCKOUT  ,7  ,14.0,4  ,  ,  ,  ,0.0
6715.0,6715.0,1.0,"""01020064""","""HA BKR 2 LOCKOUT""",020,7.0,215.0,0.0,1.0,"""""",261.0,"""""","""""","HA,79LO2   ",HA BKR 2 LOCKOUT  ,7  ,14.0,4  ,  ,  ,  ,0.0
6716.0,6716.0,1.0,"""01020065""","""HA BKR 3 LOCKOUT""",020,7.0,215.0,0.0,1.0,"""""",498.0,"""""","""""","HA,79LO3   ",HA BKR 3 LOCKOUT  ,7  ,14.0,4  ,  ,  ,  ,0.0
6717.0,6717.0,1.0,"""01020066""","""RADIO CABINET DOOR""",020,7.0,216.0,0.0,1.0,"""""",2519.0,"""""","""""","HA,RCD     ",RADIO CABINET DOOR  ,7  ,15.0,4  ,  ,  ,  ,0.0
6718.0,6718.0,1.0,"""01020067""","""HAMMOND UPS AC LOSS""",020,7.0,205.0,0.0,1.0,"""""",392.0,"""""","""""","HA,UPSAC   ",HAMMOND UPS AC LOSS  ,7  ,4.0,4  ,  ,  ,  ,0.0
6719.0,6719.0,1.0,"""01020068""","""2505-2 2100 CPORT 15""",020,7.0,227.0,0.0,1.0,"""""",1106.0,"""""","""""","HA,21CP15  ",2505-2 2100 CPORT 15  ,7  ,26.0,4  ,  ,  ,  ,0.0
6720.0,6720.0,1.0,"""01020069""","""HA UPS BATT RADIO CAB""",020,7.0,227.0,0.0,1.0,"""""",75.0,"""""","""""","HA,UPSBAT  ",HA UPS BATT RADIO CAB  ,7  ,26.0,4  ,  ,  ,  ,0.0
6721.0,6721.0,1.0,"""01049115""","""FR BKR 1 LOCKOUT""",049,6.0,215.0,0.0,1.0,"""""",457.0,"""""","""""","FR,79LO1   ",FR BKR 1 LOCKOUT  ,6  ,14.0,7  ,  ,  ,  ,0.0
6722.0,6722.0,1.0,"""01049116""","""FR BKR 2 LOCKOUT""",049,6.0,215.0,0.0,1.0,"""""",261.0,"""""","""""","FR,79LO2   ",FR BKR 2 LOCKOUT  ,6  ,14.0,7  ,  ,  ,  ,0.0
6723.0,6723.0,1.0,"""01049117""","""FR BKR 3 LOCKOUT""",049,6.0,215.0,0.0,1.0,"""""",498.0,"""""","""""","FR,79LO3   ",FR BKR 3 LOCKOUT  ,6  ,14.0,7  ,  ,  ,  ,0.0
6724.0,6724.0,1.0,"""01049118""","""FR BKR 4 LOCKOUT""",049,6.0,215.0,0.0,1.0,"""""",151.0,"""""","""""","FR,79LO4   ",FR BKR 4 LOCKOUT  ,6  ,14.0,7  ,  ,  ,  ,0.0
6725.0,6725.0,1.0,"""01027130""","""RS BKR 5 LOCKOUT""",027,4.0,215.0,0.0,1.0,"""""",2821.0,"""""","""""","RS,79LO5   ",RS BKR 5 LOCKOUT  ,4  ,14.0,6  ,  ,  ,  ,0.0
6726.0,6726.0,1.0,"""01049119""","""RADIO CABINET DOOR""",049,6.0,216.0,0.0,1.0,"""""",2519.0,"""""","""""","FR,RCD     ",RADIO CABINET DOOR  ,6  ,15.0,7  ,  ,  ,  ,0.0
6727.0,6727.0,1.0,"""01049120""","""FR UPS AC LOSS""",049,6.0,205.0,0.0,1.0,"""""",392.0,"""""","""""","FR,UPSAC   ",FR UPS AC LOSS  ,6  ,4.0,7  ,  ,  ,  ,0.0
6728.0,6728.0,1.0,"""01049121""","""FR UPS BATT RADIO CAB""",049,6.0,227.0,0.0,1.0,"""""",75.0,"""""","""""","FR,UPSBAT  ",FR UPS BATT RADIO CAB  ,6  ,26.0,7  ,  ,  ,  ,0.0
6729.0,6729.0,1.0,"""01049122""","""2505-3 RADIO CAB CP32 MB""",049,6.0,227.0,0.0,1.0,"""""",2825.0,"""""","""""","FR,35P132  ",2505-3 RADIO CAB CP32 MB  ,6  ,26.0,7  ,  ,  ,  ,0.0
6730.0,6730.0,1.0,"""01002124""","""BY BKR 1 LOCKOUT""",002,4.0,215.0,0.0,1.0,"""""",457.0,"""""","""""","BY,79LO1   ",BY BKR 1 LOCKOUT  ,4  ,14.0,4  ,  ,  ,  ,0.0
6731.0,6731.0,1.0,"""01002125""","""BY BKR 2 LOCKOUT""",002,4.0,215.0,0.0,1.0,"""""",261.0,"""""","""""","BY,79LO2   ",BY BKR 2 LOCKOUT  ,4  ,14.0,4  ,  ,  ,  ,0.0
6732.0,6732.0,1.0,"""01002126""","""BY BKR 3 LOCKOUT""",002,4.0,215.0,0.0,1.0,"""""",498.0,"""""","""""","BY,79LO3   ",BY BKR 3 LOCKOUT  ,4  ,14.0,4  ,  ,  ,  ,0.0
6733.0,6733.0,1.0,"""01002127""","""BY BKR 4 LOCKOUT""",002,4.0,215.0,0.0,1.0,"""""",151.0,"""""","""""","BY,79LO4   ",BY BKR 4 LOCKOUT  ,4  ,14.0,4  ,  ,  ,  ,0.0
6734.0,6734.0,1.0,"""01015088""","""BW BKR 1 LOCKOUT""",015,4.0,215.0,0.0,1.0,"""""",457.0,"""""","""""","BW,79LO1   ",BW BKR 1 LOCKOUT  ,4  ,14.0,6  ,  ,  ,  ,0.0
